,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,20.0,100.0,0.001,0.75,0.25,16189.980388289372,150,1,10,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.424027489294056,0.9421224594116211,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.08600950615689293,0.6812744140625,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3242497112496115,0.07784605026245117,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2011864297348953,0.07769560813903809,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.07792684443296291,0.00180816650390625,FSL,0.07792684443296291
Event 1,event_1,100,7,3,3,20.0,100.0,0.001,0.75,0.25,16484.494622465805,150,1,10,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.4194294456634033,0.9258310794830322,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.08447681881595051,0.7233009338378906,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.31965166761895886,0.07664299011230469,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.19792947695206684,0.07610821723937988,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.07682330954748437,0.0017113685607910156,FSL,0.07682330954748437
Event 2,event_2,100,7,3,3,20.0,100.0,0.001,0.75,0.25,10559.478979821135,150,1,10,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5612568427055517,0.9731090068817139,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.13175280693319597,0.852013111114502,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.46147906466110705,0.09517478942871094,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.29839071059463845,0.08390235900878906,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.1108620209919011,0.001756429672241211,FSL,0.1108620209919011
Event 3,event_3,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7740.463270973483,150,1,10,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.7049634743510237,0.9791615009307861,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.1796552090905289,0.6197841167449951,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6051856963065794,0.0699300765991211,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4001830708776971,0.06581926345825195,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.14535175054518082,0.0023353099822998047,FSL,0.14535175054518082
Event 4,event_4,100,7,3,3,20.0,100.0,0.001,0.75,0.25,11806.516955377665,150,1,10,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5195791035531797,0.7901816368103027,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.11786017164541979,0.6313433647155762,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.41980132550873506,0.06279730796813965,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2688689314602707,0.060306549072265625,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.10085932358470227,0.001468658447265625,FSL,0.10085932358470227
Event 5,event_5,100,7,3,3,20.0,100.0,0.001,0.75,0.25,9292.791299663668,150,1,10,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.615042890216879,0.7677855491638184,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.14968156115170178,0.6057538986206055,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5152651121724344,0.06026601791381836,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3364892218726826,0.059703826904296875,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.1237707240292253,0.001577615737915039,FSL,0.1237707240292253
Event 6,event_6,100,7,3,3,20.0,100.0,0.001,0.75,0.25,9427.855123209178,150,1,10,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6086194347955154,0.7695262432098389,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.14754040077997338,0.6049489974975586,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.508841656751071,0.06297039985656738,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3319392670026339,0.06111502647399902,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.12222908856158084,0.0015196800231933594,FSL,0.12222908856158084
Event 7,event_7,100,7,3,3,20.0,100.0,0.001,0.75,0.25,11564.254655295132,150,1,10,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5269723494795912,0.7635140419006348,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.12032459681188487,0.6085190773010254,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4271945714351466,0.060320377349853516,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2741058223704908,0.05990099906921387,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.10263370970455707,0.0014693737030029297,FSL,0.10263370970455707
Event 8,event_8,100,7,3,3,20.0,100.0,0.001,0.75,0.25,14861.071976923924,150,1,10,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.4470412370315424,0.7758722305297852,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.09368078608771872,0.6176784038543701,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.347263458987098,0.06331014633178711,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.21748786046452895,0.0606381893157959,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.08345016598315749,0.0014693737030029297,FSL,0.08345016598315749
Event 9,event_9,100,7,3,3,20.0,100.0,0.001,0.75,0.25,13380.225213378177,150,1,10,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.47807149011645816,0.7806167602539062,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.10402424515636136,0.609616756439209,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3782937120720136,0.06006598472595215,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.23946765823396432,0.06084775924682617,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0908974565125802,0.0015683174133300781,FSL,0.0908974565125802
