,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,10.0,50.0,0.001,0.75,0.25,15915.253784000664,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.2975683389740238,0.8645691871643066,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.04385628748245971,0.7090387344360352,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.19779056106291268,0.07604575157165527,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.11161105503228004,0.07335424423217773,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.047576526987371005,0.002086162567138672,FL,0.04385628748245971
Event 1,event_1,100,7,3,3,10.0,50.0,0.001,0.75,0.25,11568.533833130132,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.3467528698947479,0.7985546588897705,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.06025119670207565,0.7062451839447021,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.24697509198363682,0.06967663764953613,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.1464501535102613,0.06951904296875,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.059380861625494476,0.002176046371459961,FSL,0.059380861625494476
Event 2,event_2,100,7,3,3,10.0,50.0,0.001,0.75,0.25,16900.883707186586,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.2899343828258714,0.8017957210540771,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0413116252544674,0.7096614837646484,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.1901566049147603,0.06917548179626465,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.10620366077552183,0.07122588157653809,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.04574437018321653,0.001712799072265625,FL,0.0413116252544674
Event 3,event_3,100,7,3,3,10.0,50.0,0.001,0.75,0.25,17972.859955956876,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.28258218266745244,0.8825969696044922,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.038860882065394196,0.6188147068023682,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.18280440475634135,0.06939172744750977,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.10099584399748153,0.06921553611755371,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.043979835087083835,0.001447439193725586,FL,0.038860882065394196
Event 4,event_4,100,7,3,3,10.0,50.0,0.001,0.75,0.25,9392.696018415534,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.3884702181219888,0.8798007965087891,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07415703506762024,0.6271946430206299,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2886924402108776,0.06007528305053711,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.17599998911755158,0.0701746940612793,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.06939306524868658,0.001810312271118164,FSL,0.06939306524868658
Event 5,event_5,100,7,3,3,10.0,50.0,0.001,0.75,0.25,18944.893311001382,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.27663473572559644,0.8764019012451172,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.036878391821512924,0.7986798286437988,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.1768569578144853,0.05435895919799805,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.09678306233989362,0.053745269775390625,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.04255244211148931,0.0013189315795898438,FL,0.036878391821512924
Event 6,event_6,100,7,3,3,10.0,50.0,0.001,0.75,0.25,16682.51025970107,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.2915479527078785,0.8381352424621582,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.041849484033229564,0.7283403873443604,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.1917701747967673,0.06949305534362793,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.1073466079373226,0.06852602958679199,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.046131628503925284,0.0014145374298095703,FL,0.041849484033229564
Event 7,event_7,100,7,3,3,10.0,50.0,0.001,0.75,0.25,9120.742399810251,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.3950837453718802,0.792485237121582,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07636155296895368,0.7310676574707031,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.295305967460769,0.0676729679107666,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.18068457841488886,0.06699419021606445,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.07098031813764667,0.0015044212341308594,FSL,0.07098031813764667
Event 8,event_8,100,7,3,3,10.0,50.0,0.001,0.75,0.25,8831.162748612907,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.40257369203258964,0.7839677333831787,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07885821184245238,0.7139241695404053,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3027959141214784,0.06739616394042969,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.18598996578816424,0.06698369979858398,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.07277791252656572,0.0016064643859863281,FSL,0.07277791252656572
Event 9,event_9,100,7,3,3,10.0,50.0,0.001,0.75,0.25,19080.593384802298,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.27585264919571584,0.8602232933044434,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.03661769526877069,0.679837703704834,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.17607487128460472,0.07105708122253418,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.0962290834948635,0.06784439086914062,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.04236474059351491,0.0017611980438232422,FL,0.03661769526877069
Event 10,event_10,100,7,3,3,10.0,50.0,0.001,0.75,0.25,12552.257589790954,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.3326394663926453,0.8711380958557129,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.055546710050170096,0.6441059112548828,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.23286168848153418,0.07081031799316406,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.136453143367748,0.06899094581604004,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.05599363123612247,0.0013966560363769531,FL,0.055546710050170096
Event 11,event_11,100,7,3,3,10.0,50.0,0.001,0.75,0.25,13395.504406066713,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.3221914809641926,0.8778085708618164,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.05206403431003862,0.7103886604309082,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.22241370305308142,0.05415701866149902,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.12905247518154386,0.05402374267578125,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.05348610470322781,0.0013363361358642578,FL,0.05206403431003862
Event 12,event_12,100,7,3,3,10.0,50.0,0.001,0.75,0.25,13587.112125620897,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.3199982441159371,0.8558752536773682,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.05133295243630433,0.7245383262634277,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.22022046620482594,0.06928205490112305,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.12749892992836107,0.06741976737976074,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.05295972575413912,0.0014426708221435547,FL,0.05133295243630433
Event 13,event_13,100,7,3,3,10.0,50.0,0.001,0.75,0.25,10744.195260303477,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.36056981942375976,0.7922215461730957,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.06485686496767895,0.7267107963562012,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2607920415126486,0.06992745399475098,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.15623717508585414,0.06802630424499512,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.06269694277672884,0.0014824867248535156,FSL,0.06269694277672884
