,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,31.927738753590678,159.63869376795338,0.001,0.75,0.25,13000,150,1,7.5,0.5,6.3855477507181355,6.3855477507181355,Success,"[0, 0, 0, 1, 2, 2, 2]",0.8664151332730358,0.8909759521484375,Unfeasible Type A,,,,3.0517578125e-05,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6540365446938182,0.07203388214111328,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.40263347055605087,0.07101321220397949,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.15719630362030051,0.0015499591827392578,FSL,0.15719630362030051
Event 1,event_1,100,7,3,3,60.010461430355456,300.05230715177726,0.001,0.75,0.25,13000,150,1,7.5,0.5,12.002092286071091,12.002092286071091,Success,"[0, 0, 0, 1, 2, 2, 2]",1.628489018251986,0.7573771476745605,Unfeasible Type A,,,,3.933906555175781e-05,Unfeasible Type A,,,,2.8848648071289062e-05,Unfeasible Type A,,,,2.8133392333984375e-05,Unfeasible Type A,,,,,4.7206878662109375e-05,PL,1.628489018251986
Event 2,event_2,100,7,3,3,40.33193696495387,201.65968482476936,0.001,0.75,0.25,13000,150,1,7.5,0.5,8.066387392990775,8.066387392990775,Success,"[0, 0, 0, 1, 2, 2, 2]",1.0944777771549905,0.8378102779388428,Unfeasible Type A,,,,4.0531158447265625e-05,Unfeasible Type A,,,,3.552436828613281e-05,Unfeasible Type A,,,,3.6716461181640625e-05,Unfeasible Type A,,,,,9.298324584960938e-05,PL,1.0944777771549905
Event 3,event_3,100,7,3,3,14.837671031202442,74.18835515601221,0.001,0.75,0.25,13000,150,1,7.5,0.5,2.9675342062404884,2.9675342062404884,Success,"[0, 0, 0, 1, 2, 2, 2]",0.4026462012624104,0.8283040523529053,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07948119759511985,0.6467735767364502,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.30394821153850227,0.06732058525085449,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.18711450342252395,0.06682324409484863,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.07305331136843557,0.0012776851654052734,FSL,0.07305331136843557
Event 4,event_4,100,7,3,3,18.657425296027263,93.28712648013632,0.001,0.75,0.25,13000,150,1,7.5,0.5,3.7314850592054527,3.7314850592054527,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5063019260211935,0.8322780132293701,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0999425383839535,0.6497344970703125,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3821954967662614,0.05921530723571777,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2352845579379012,0.06619453430175781,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09185988128554227,0.0013976097106933594,FSL,0.09185988128554227
Event 5,event_5,100,7,3,3,53.24261071894627,266.2130535947313,0.001,0.75,0.25,13000,150,1,7.5,0.5,10.648522143789252,10.648522143789252,Success,"[0, 0, 0, 1, 2, 2, 2]",1.4448315309076953,0.8245987892150879,Unfeasible Type A,,,,3.266334533691406e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,2.9802322387695312e-05,Unfeasible Type A,,,,,4.839897155761719e-05,PL,1.4448315309076953
Event 6,event_6,100,7,3,3,32.61874806861796,163.09374034308982,0.001,0.75,0.25,13000,150,1,7.5,0.5,6.523749613723592,6.523749613723592,Success,"[0, 0, 0, 1, 2, 2, 2]",0.8851668817883314,0.8228263854980469,Unfeasible Type A,,,,3.266334533691406e-05,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6681918016080893,0.05988621711730957,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.41134763227111726,0.05819439888000488,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.16059848975465613,0.0013010501861572266,FSL,0.16059848975465613
Event 7,event_7,100,7,3,3,1.3747637338533276,6.8738186692666385,0.001,0.75,0.25,13000,150,1,7.5,0.5,0.27495274677066556,0.27495274677066556,Success,"[0, 0, 0, 1, 2, 2, 2]",0.037306622714670494,0.8071904182434082,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.007364219611414616,0.6968700885772705,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.02816189800744928,0.0650181770324707,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.01733683358110599,0.06601428985595703,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0067686527696620745,0.001354217529296875,FSL,0.0067686527696620745
Event 8,event_8,100,7,3,3,43.92884879968745,219.64424399843728,0.001,0.75,0.25,13000,150,1,7.5,0.5,8.78576975993749,8.78576975993749,Success,"[0, 0, 0, 1, 2, 2, 2]",1.1920862821198648,0.7872524261474609,Unfeasible Type A,,,,3.0994415283203125e-05,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,2.956390380859375e-05,Unfeasible Type A,,,,,4.982948303222656e-05,PL,1.1920862821198648
Event 9,event_9,100,7,3,3,21.62023079657609,108.10115398288046,0.001,0.75,0.25,13000,150,1,7.5,0.5,4.324046159315218,4.324046159315218,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5867028445584971,0.8283166885375977,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.11581344756678304,0.6916072368621826,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4428882720085581,0.05750727653503418,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.272647825987408,0.05735015869140625,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.10644726176443163,0.0012717247009277344,FSL,0.10644726176443163
