,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,20.0,100.0,0.001,0.75,0.25,18278.215807773035,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.561291396387009,0.9046831130981445,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07643076931753118,0.7428452968597412,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.36173584056478675,0.07495260238647461,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.19924833060260946,0.07718038558959961,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.08703015390862244,0.0016918182373046875,FL,0.07643076931753118
Event 1,event_1,100,7,3,3,20.0,100.0,0.001,0.75,0.25,18564.824355648227,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5577721210036816,0.7843818664550781,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07525767283072148,0.8050775527954102,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3582165651814592,0.07146525382995605,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.19675550655090704,0.0681617259979248,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.08618552443811947,0.001577138900756836,FL,0.07525767283072148
Event 2,event_2,100,7,3,3,20.0,100.0,0.001,0.75,0.25,8897.980701655764,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.8016043724356311,0.8205492496490479,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.15653541508437324,0.7513275146484375,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6020488166134088,0.07129621505737305,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.36947029432508954,0.0700840950012207,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.1447054988607487,0.0016140937805175781,FSL,0.1447054988607487
Event 3,event_3,100,7,3,3,20.0,100.0,0.001,0.75,0.25,10962.383071653745,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.7134210060958104,0.8438825607299805,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.12714084205994453,0.7297465801239014,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5138654502735881,0.07250738143920898,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.30700697655990145,0.06921601295471191,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.12354140628316007,0.0015003681182861328,FSL,0.12354140628316007
Event 4,event_4,100,7,3,3,20.0,100.0,0.001,0.75,0.25,18998.26089968511,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5526516537739737,0.8865747451782227,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07355084359352927,0.6930489540100098,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.35309609795175156,0.07169818878173828,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.1931285031266679,0.06971120834350586,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0849566073873411,0.0016787052154541016,FL,0.07355084359352927
Event 5,event_5,100,7,3,3,20.0,100.0,0.001,0.75,0.25,16473.599535881964,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5862632811600147,0.8792486190795898,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0847547642043794,0.6859970092773438,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.38670772533779246,0.07169747352600098,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.21693677728495792,0.0701441764831543,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09302343022715319,0.0017704963684082031,FL,0.0847547642043794
Event 6,event_6,100,7,3,3,20.0,100.0,0.001,0.75,0.25,10705.250875314776,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.7225504304472289,0.8724279403686523,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.13018399568298317,0.7208425998687744,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5229948746250065,0.06026959419250488,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.31347366248883707,0.05982470512390137,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.12573247689174788,0.0015702247619628906,FSL,0.12573247689174788
Event 7,event_7,100,7,3,3,20.0,100.0,0.001,0.75,0.25,16614.30037780133,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5841213037213934,0.8556973934173584,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.08404076886886903,0.7405815124511719,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.38456574789917103,0.06929588317871094,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.21541954083835999,0.06876444816589355,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09250935358558571,0.0017614364624023438,FL,0.08404076886886903
Event 8,event_8,100,7,3,3,20.0,100.0,0.001,0.75,0.25,13080.37279114069,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6518767522969996,0.8382771015167236,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.1066260087346692,0.7310800552368164,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.45232119647477714,0.06989192962646484,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.26341306036892276,0.07010197639465332,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.10877072628896184,0.0017933845520019531,FL,0.1066260087346692
Event 9,event_9,100,7,3,3,20.0,100.0,0.001,0.75,0.25,9943.810555145608,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.7523544566997339,0.8369958400726318,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.14011871083918648,0.745624303817749,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5527989008775114,0.07029390335083008,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.33458488152892446,0.06995081901550293,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.13288547180421428,0.0016536712646484375,FSL,0.13288547180421428
Event 10,event_10,100,7,3,3,20.0,100.0,0.001,0.75,0.25,16759.07656052291,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5819548284472369,0.8474555015563965,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.08331860755551657,0.7352135181427002,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.38239927262501466,0.0712881088256836,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.21388495173049396,0.07004499435424805,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09198939743997193,0.0018463134765625,FL,0.08331860755551657
Event 11,event_11,100,7,3,3,20.0,100.0,0.001,0.75,0.25,15358.599530658641,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6046254301491165,0.8776957988739014,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.09087550501694537,0.6953134536743164,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4050698743268943,0.0704495906829834,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.22994332029600725,0.07077455520629883,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09743036361220068,0.0016562938690185547,FL,0.09087550501694537
Event 12,event_12,100,7,3,3,20.0,100.0,0.001,0.75,0.25,15902.055550867819,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5953539669328737,0.8807969093322754,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.08778500491624679,0.6799123287200928,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.39579841111065145,0.07072067260742188,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.22337602334351023,0.06881046295166016,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09520520353969768,0.001489400863647461,FL,0.08778500491624679
Event 13,event_13,100,7,3,3,20.0,100.0,0.001,0.75,0.25,17012.818585976267,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.578246699699851,0.8828871250152588,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.08208255969554955,0.7197864055633545,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3786911438776287,0.06047320365905762,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.21125835633188292,0.0611112117767334,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09109944298079568,0.0015635490417480469,FL,0.08208255969554955
Event 14,event_14,100,7,3,3,20.0,100.0,0.001,0.75,0.25,16693.37239913055,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5829333884668787,0.8957793712615967,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.08364479553347715,0.7377214431762695,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.38337783264465636,0.0698099136352539,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.21457809952010817,0.06209087371826172,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09222425278410355,0.0015256404876708984,FL,0.08364479553347715
