,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,5,5,20.0,100.0,0.001,0.75,0.25,13000,150,1,5.3280273884672065,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.8835729893149292,0.8244974613189697,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.10725511579584132,0.7185473442077637,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.7435630006169294,0.07489395141601562,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.3987001630424565,0.07068824768066406,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.1072535590351182,0.005763053894042969,FSL,0.1072535590351182
Event 1,event_1,100,7,5,5,20.0,100.0,0.001,0.75,0.25,13000,150,1,1.447989688741249,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",2.392350778700926,0.7978329658508301,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.10837272897316427,0.6606695652008057,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",1.3046048156330552,0.06837034225463867,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.4936972831149082,0.06609821319580078,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.1885263892900439,0.005121469497680664,FL,0.10837272897316427
Event 2,event_2,100,7,5,5,20.0,100.0,0.001,0.75,0.25,13000,150,1,9.300984013434888,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.6430593378431921,0.8222043514251709,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.10707695753549189,0.6091821193695068,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.654127553921513,0.06767868995666504,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.38355671091275445,0.06500411033630371,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.09429789034250731,0.0064356327056884766,FSL,0.09429789034250731
Event 3,event_3,100,7,5,5,20.0,100.0,0.001,0.75,0.25,13000,150,1,8.828772877706513,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.6603108924271226,0.8238296508789062,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.10708973646481332,0.6805934906005859,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.6605425764408709,0.05853772163391113,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.38464291990507604,0.05723166465759277,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.0952271740827617,0.005093097686767578,FSL,0.0952271740827617
Event 4,event_4,100,7,5,5,20.0,100.0,0.001,0.75,0.25,13000,150,1,9.859492263431031,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.6247881240680263,0.802929162979126,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.10706342330306583,0.6894817352294922,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.6473333692436366,0.06624460220336914,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.38240630115654034,0.0662388801574707,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.09331368096048503,0.005381345748901367,FSL,0.09331368096048503
Event 5,event_5,100,7,5,5,20.0,100.0,0.001,0.75,0.25,13000,150,1,3.603769137943066,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",1.1529745808707101,0.779543399810791,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.10745467253032707,0.677659273147583,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.8437404813287827,0.06699323654174805,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.41566248547374635,0.06531310081481934,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.12176532476692291,0.0059473514556884766,FL,0.10745467253032707
Event 6,event_6,100,7,5,5,20.0,100.0,0.001,0.75,0.25,13000,150,1,9.441549624703878,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.6382572714288748,0.8090190887451172,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.10707340044925906,0.6741247177124023,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.6523418966326336,0.06765460968017578,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.3832543585829642,0.06704831123352051,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.09403921903165607,0.005553483963012695,FSL,0.09403921903165607
Event 7,event_7,100,7,5,5,20.0,100.0,0.001,0.75,0.25,13000,150,1,9.720641116606268,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.6291344397403358,0.8142609596252441,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.10706664279615644,0.649677038192749,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.6489495547751176,0.06753182411193848,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.38267995806924127,0.0665132999420166,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.09354780249803345,0.006070137023925781,FSL,0.09354780249803345
Event 8,event_8,100,7,5,5,20.0,100.0,0.001,0.75,0.25,13000,150,1,4.05471491480872,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",1.0603922111947295,0.8318309783935547,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.10738609299723376,0.6714990139007568,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.8093135557159366,0.05845904350280762,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.40983322516081416,0.05711245536804199,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.11677822112037678,0.004957914352416992,FL,0.10738609299723376
Event 9,event_9,100,7,5,5,20.0,100.0,0.001,0.75,0.25,13000,150,1,10.351027536878517,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.6103391194705715,0.8220705986022949,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.10705272033669735,0.6938827037811279,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.6419604801266572,0.06855607032775879,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.3814965490152191,0.06845593452453613,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.09253536124616882,0.00659632682800293,FSL,0.09253536124616882
