,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,20.0,100.0,0.001,0.75,0.25,15933.20460530332,150,1,7.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.48373061141312285,0.8564608097076416,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.08746610794889281,0.6502361297607422,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3506935741094191,0.0696253776550293,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.21042059038092076,0.0693366527557373,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.08430893105653617,0.0013120174407958984,FSL,0.08430893105653617
Event 1,event_1,100,7,3,3,20.0,100.0,0.001,0.75,0.25,10894.344943114636,150,1,7.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.604683645224126,0.8276529312133789,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.12778394715660565,0.6237733364105225,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.47164660792042223,0.0677652359008789,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.296095793077153,0.06687045097351074,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.1133377752860894,0.0015125274658203125,FSL,0.1133377752860894
Event 2,event_2,100,7,3,3,20.0,100.0,0.001,0.75,0.25,18452.454396158446,150,1,7.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.4480277753594597,0.8315451145172119,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07556511499389036,0.6922550201416016,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.31499073805575595,0.05768609046936035,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.18513104104636188,0.05747675895690918,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0757402161289344,0.0012612342834472656,FL,0.07556511499389036
Event 3,event_3,100,7,3,3,20.0,100.0,0.001,0.75,0.25,16802.765934031715,150,1,7.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.47019726916246446,0.8252003192901611,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.08295497582088368,0.896552562713623,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.33716023185876065,0.06761622428894043,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.20083445761558316,0.06695866584777832,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0810609159243696,0.0014424324035644531,FSL,0.0810609159243696
Event 4,event_4,100,7,3,3,20.0,100.0,0.001,0.75,0.25,16821.841056260993,150,1,7.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.46991607792369267,0.8523855209350586,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.08286124503303816,0.691974401473999,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.33687904061998897,0.06833338737487793,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.20063528016943652,0.06595087051391602,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0809934297571208,0.0014142990112304688,FSL,0.0809934297571208
Event 5,event_5,100,7,3,3,20.0,100.0,0.001,0.75,0.25,10138.585356613097,150,1,7.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6331934300243778,0.7878842353820801,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.137287246769736,0.768928050994873,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5001563927206741,0.06590557098388672,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.31629025628842083,0.06593656539916992,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.12018015100754328,0.0013713836669921875,FSL,0.12018015100754328
Event 6,event_6,100,7,3,3,20.0,100.0,0.001,0.75,0.25,15734.146607047558,150,1,7.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.4870390422880583,0.7970104217529297,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.08856892265177914,0.6848404407501221,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3540020049843546,0.06611156463623047,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.21276406600022177,0.06491327285766602,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.08510295764261432,0.00138092041015625,FSL,0.08510295764261432
Event 7,event_7,100,7,3,3,20.0,100.0,0.001,0.75,0.25,9891.936712374134,150,1,7.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6434407146670351,0.8411688804626465,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.14070302198033463,0.6742877960205078,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5104036773633316,0.06759285926818848,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.32354876119055914,0.06728577613830566,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.12263950915917429,0.0013954639434814453,FSL,0.12263950915917429
Event 8,event_8,100,7,3,3,20.0,100.0,0.001,0.75,0.25,14785.199096151451,150,1,7.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5040355845972722,0.8346705436706543,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0942344594169069,0.6932950019836426,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3709985472935685,0.05713248252868652,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.22480330273199628,0.05909419059753418,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.08918214411350629,0.0012884140014648438,FSL,0.08918214411350629
Event 9,event_9,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19214.67161235913,150,1,7.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.43907040760523897,0.8351998329162598,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07257931379932644,0.7216231822967529,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.30603337030153516,0.06508564949035645,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.1787862287354387,0.06545567512512207,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.07359043926884838,0.0014328956604003906,FL,0.07257931379932644
