,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,14.591231426606349,72.95615713303175,0.001,0.75,0.25,15000,150,1,5,0.5,2.91824628532127,2.91824628532127,Success,"[0, 0, 0, 1, 2, 2, 2]",0.4458431826783549,0.8691987991333008,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.06787651714203595,0.7180118560791016,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3002551178049995,0.07775998115539551,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.17110943895386915,0.07583856582641602,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.07221706262483606,0.0016121864318847656,FL,0.06787651714203595
Event 1,event_1,100,7,3,3,44.58301633652564,222.9150816826282,0.001,0.75,0.25,15000,150,1,5,0.5,8.916603267305128,8.916603267305128,Success,"[0, 0, 0, 1, 2, 2, 2]",1.362258833103557,0.8008947372436523,Unfeasible Type A,,,,3.504753112792969e-05,Unfeasible Type A,,,,2.8848648071289062e-05,Unfeasible Type A,,,,0.00010180473327636719,Unfeasible Type A,,,,,0.0001010894775390625,PL,1.362258833103557
Event 2,event_2,100,7,3,3,10.096562610298925,50.482813051494624,0.001,0.75,0.25,15000,150,1,5,0.5,2.019312522059785,2.019312522059785,Success,"[0, 0, 0, 1, 2, 2, 2]",0.30850607989792134,0.8703553676605225,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.04696790045082778,0.7112259864807129,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.20776482171831787,0.07016491889953613,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.11840105287247708,0.06285500526428223,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.049971388501074285,0.0015354156494140625,FL,0.04696790045082778
Event 3,event_3,100,7,3,3,53.63173770485129,268.15868852425643,0.001,0.75,0.25,15000,150,1,5,0.5,10.726347540970258,10.726347540970258,Success,"[0, 0, 0, 1, 2, 2, 2]",1.638747541700824,0.8276464939117432,Unfeasible Type A,,,,3.337860107421875e-05,Unfeasible Type A,,,,3.218650817871094e-05,Unfeasible Type A,,,,3.1948089599609375e-05,Unfeasible Type A,,,,,5.245208740234375e-05,PL,1.638747541700824
Event 4,event_4,100,7,3,3,30.78283861719058,153.9141930859529,0.001,0.75,0.25,15000,150,1,5,0.5,6.156567723438116,6.156567723438116,Success,"[0, 0, 0, 1, 2, 2, 2]",0.9405867359398725,0.8844039440155029,Unfeasible Type A,,,,3.266334533691406e-05,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6334424124379107,0.06861734390258789,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.36098627258912047,0.06830382347106934,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.15235493970153013,0.001575469970703125,FSL,0.15235493970153013
Event 5,event_5,100,7,3,3,29.0599186320524,145.29959316026202,0.001,0.75,0.25,15000,150,1,5,0.5,5.811983726410481,5.811983726410481,Success,"[0, 0, 0, 1, 2, 2, 2]",0.8879419585932338,0.8378052711486816,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.13518297445120733,0.7052690982818604,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5979885478548451,0.07021045684814453,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.34078181805077357,0.06861543655395508,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.1438276114161531,0.001947641372680664,FL,0.13518297445120733
Event 6,event_6,100,7,3,3,52.04436110680847,260.22180553404235,0.001,0.75,0.25,15000,150,1,5,0.5,10.408872221361694,10.408872221361694,Success,"[0, 0, 0, 1, 2, 2, 2]",1.5902443678505729,0.8397645950317383,Unfeasible Type A,,,,3.337860107421875e-05,Unfeasible Type A,,,,3.075599670410156e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,,4.839897155761719e-05,PL,1.5902443678505729
Event 7,event_7,100,7,3,3,19.61114413552045,98.05572067760225,0.001,0.75,0.25,15000,150,1,5,0.5,3.92222882710409,3.92222882710409,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5992294044065511,0.8889379501342773,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.09122850033447912,0.7158927917480469,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4035537659928764,0.06103920936584473,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.22997729061767758,0.05999588966369629,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09706235085765769,0.0014688968658447266,FL,0.09122850033447912
Event 8,event_8,100,7,3,3,7.56501344318081,37.82506721590405,0.001,0.75,0.25,15000,150,1,5,0.5,1.513002688636162,1.513002688636162,Success,"[0, 0, 0, 1, 2, 2, 2]",0.23115318864666942,0.8704483509063721,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.035191461889175234,0.6986298561096191,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.1556711655238429,0.07066535949707031,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.08871391098554489,0.06929397583007812,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.03744187406929546,0.0019605159759521484,FL,0.035191461889175234
Event 9,event_9,100,7,3,3,14.780207416541858,73.9010370827093,0.001,0.75,0.25,15000,150,1,5,0.5,2.9560414833083715,2.9560414833083715,Success,"[0, 0, 0, 1, 2, 2, 2]",0.45161744904001505,0.843496561050415,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.06875560895032835,0.7057812213897705,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.304143823731228,0.06876635551452637,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.17332553536602194,0.0682218074798584,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.07315237031070339,0.001744985580444336,FL,0.06875560895032835
