,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19500,150,1,7.181278573844232,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.4457601622638892,0.9233067035675049,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07153480272450215,0.6131336688995361,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3068186396042743,0.0638735294342041,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.1776564793290545,0.07303333282470703,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.07378521300015442,0.00189208984375,FL,0.07153480272450215
Event 1,event_1,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19500,150,1,7.164506426001214,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.4463034743685723,0.8171260356903076,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07153552714064171,0.6795098781585693,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3070366888622871,0.06505751609802246,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.1777180547009186,0.059024810791015625,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.07383789254182448,0.0012440681457519531,FL,0.07153552714064171
Event 2,event_2,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19500,150,1,5.6974681349662895,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5062028116763548,0.7930083274841309,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07161539292371877,0.6761929988861084,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.33107628956847723,0.06596708297729492,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.1845066462624673,0.06503915786743164,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.07964573228718709,0.001323699951171875,FL,0.07161539292371877
Event 3,event_3,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19500,150,1,9.398817166951478,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.39100249216219013,0.7936103343963623,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07146179249769988,0.6766149997711182,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2848425613367924,0.06604647636413574,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.17145061005086196,0.06542062759399414,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.06847590930709366,0.001615762710571289,FSL,0.06847590930709366
Event 4,event_4,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19500,150,1,12.320758141035997,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.3489482748720303,0.8227379322052002,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07140572020797965,0.6363108158111572,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2679648021310083,0.06482601165771484,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.16668446542464382,0.06556296348571777,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.06439833239863975,0.0012836456298828125,FSL,0.06439833239863975
Event 5,event_5,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19500,150,1,4.047310481636426,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6254713126710434,0.821364164352417,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07177441759171167,0.6322674751281738,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.37894271463434553,0.06525778770446777,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.19802374304186535,0.06666398048400879,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09121000614363206,0.0014073848724365234,FL,0.07177441759171167
Event 6,event_6,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19500,150,1,1.379201822707964,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",1.4221036246584735,0.8291151523590088,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07283659400769493,0.6831264495849609,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6986578158453008,0.06482529640197754,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2883087384004407,0.057916879653930664,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.16845147511393327,0.0012824535369873047,FL,0.07283659400769493
Event 7,event_7,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19500,150,1,5.024014482785418,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5454152342778817,0.7995154857635498,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07166767615385414,0.6915626525878906,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3468135418392233,0.06587719917297363,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.18895072082397363,0.07590723037719727,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0834477687826311,0.0015676021575927734,FL,0.07166767615385414
Event 8,event_8,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19500,150,1,3.9288925502844996,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6378829634163091,0.7850492000579834,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07179096645937204,0.6916904449462891,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3839239238001122,0.06663799285888672,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.19943039679299546,0.06572651863098145,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09241343979989305,0.0014450550079345703,FL,0.07179096645937204
Event 9,event_9,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19500,150,1,9.069081881142866,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.3974497887607401,0.8175642490386963,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07147038889316461,0.6579232215881348,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2874300763716771,0.0676276683807373,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.17218130366536427,0.0664663314819336,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.06910103918528905,0.0015780925750732422,FSL,0.06910103918528905
