,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,20.0,100.0,0.001,0.75,0.25,15000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6111111113819445,0.9453577995300293,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.09303740740879629,0.6305181980133057,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4115555555597222,0.07530856132507324,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2345373518530324,0.07198953628540039,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09898693333433335,0.0014908313751220703,FL,0.09303740740879629
Event 1,event_1,100,7,5,5,20.0,100.0,0.001,0.75,0.25,15000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.877777777915278,0.8711481094360352,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.09303740740879629,0.6718602180480957,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.6860740740810184,0.05959677696228027,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.3525929074085879,0.0583949089050293,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.09898693333433335,0.0053632259368896484,FL,0.09303740740879629
Event 2,event_2,100,7,4,4,20.0,100.0,0.001,0.75,0.25,15000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.7444444446486113,0.8631694316864014,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.09303740740879629,0.7986304759979248,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.5488148148203703,0.06907439231872559,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.29356512963081016,0.05901956558227539,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.09898693333433335,0.002826213836669922,FL,0.09303740740879629
Event 3,event_3,100,7,3,3,20.0,100.0,0.001,0.75,0.25,15000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6111111113819445,0.8242871761322021,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.09303740740879629,0.8422825336456299,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4115555555597222,0.07104372978210449,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2345373518530324,0.07053232192993164,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09898693333433335,0.0019936561584472656,FL,0.09303740740879629
Event 4,event_4,100,7,5,5,20.0,100.0,0.001,0.75,0.25,15000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.877777777915278,0.8716750144958496,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.09303740740879629,0.7374327182769775,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.6860740740810184,0.06943273544311523,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.3525929074085879,0.06919264793395996,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.09898693333433335,0.006597757339477539,FL,0.09303740740879629
Event 5,event_5,100,7,5,5,20.0,100.0,0.001,0.75,0.25,15000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.877777777915278,0.8381638526916504,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.09303740740879629,0.7303006649017334,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.6860740740810184,0.07003211975097656,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.3525929074085879,0.06942200660705566,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.09898693333433335,0.007121086120605469,FL,0.09303740740879629
Event 6,event_6,100,7,5,5,20.0,100.0,0.001,0.75,0.25,15000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.877777777915278,0.8387801647186279,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.09303740740879629,0.7279071807861328,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.6860740740810184,0.06923294067382812,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.3525929074085879,0.06701087951660156,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.09898693333433335,0.006047964096069336,FL,0.09303740740879629
Event 7,event_7,100,7,5,5,20.0,100.0,0.001,0.75,0.25,15000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.877777777915278,0.8615322113037109,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.09303740740879629,0.6857724189758301,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.6860740740810184,0.07201361656188965,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.3525929074085879,0.06879973411560059,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.09898693333433335,0.006102323532104492,FL,0.09303740740879629
Event 8,event_8,100,7,2,2,20.0,100.0,0.001,0.75,0.25,15000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 0, 1, 1, 1]",0.47777777811527783,0.8796324729919434,Success,processor_26,"['processor_0', 'processor_1']",0.09303740740879629,0.6761550903320312,Success,processor_0,"['processor_1', 'processor_2']",0.27429629629907404,0.0681920051574707,Success,processor_0,"['processor_1', 'processor_2']",0.1755095740752546,0.07039451599121094,Success,processor_4,"['processor_0', 'processor_2']","['processor_1', 'processor_3']",0.09898693333433335,0.0006170272827148438,FL,0.09303740740879629
Event 9,event_9,100,7,6,6,20.0,100.0,0.001,0.75,0.25,15000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",1.0111111111819444,0.8737671375274658,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.09303740740879629,0.7423610687255859,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.8233333333416665,0.05995011329650879,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.41162068518636574,0.05817079544067383,Success,processor_12,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11']",0.09898693333433335,0.008245468139648438,FL,0.09303740740879629
