,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7365,150,1,5.559192789670748,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.8655425730795052,0.8846590518951416,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.18898011092520015,0.6218452453613281,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6860600803848553,0.0689549446105957,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4347100847822106,0.06854057312011719,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.16484683678109907,0.002059459686279297,FSL,0.16484683678109907
Event 1,event_1,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7365,150,1,8.919182716150303,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.7526020151828139,0.8185672760009766,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.18882952351467125,0.6238086223602295,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6407332698156498,0.05767393112182617,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.42191015488725236,0.06752467155456543,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.15389612028743588,0.001707315444946289,FSL,0.15389612028743588
Event 2,event_2,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7365,150,1,12.153527225651032,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.7028732554370014,0.8204352855682373,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.18876321850167682,0.6779079437255859,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6207754609043306,0.06498003005981445,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4162742287827269,0.0637047290802002,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.14907441974248192,0.001306772232055664,FSL,0.14907441974248192
Event 3,event_3,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7365,150,1,1.3123128528180596,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",1.8357612154229193,0.7867588996887207,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.19027373578165807,0.7100765705108643,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",1.0754411621786788,0.12299776077270508,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5446681975811309,0.07335519790649414,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.25891923634271646,0.0014767646789550781,FL,0.19027373578165807
Event 4,event_4,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7365,150,1,2.5500540724011986,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",1.2193197673633787,0.8681480884552002,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.189451813850912,0.7145874500274658,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.8280426610241166,0.06997847557067871,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4748048334677164,0.0674891471862793,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.19914907353886346,0.0024275779724121094,FL,0.189451813850912
Event 5,event_5,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7365,150,1,6.242070719365177,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.83274426761741,0.8113908767700195,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.18893637985125072,0.7543396949768066,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6728970271260677,0.0650031566619873,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.43099294349650663,0.06705617904663086,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.16166671308349437,0.001516580581665039,FSL,0.16166671308349437
Event 6,event_6,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7365,150,1,1.6834060740020953,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",1.5557950825309832,0.8235538005828857,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.1899004476044688,0.6637554168701172,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.9630814208447152,0.06590008735656738,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5129387025200448,0.06569409370422363,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.23177372009751435,0.0012624263763427734,FL,0.1899004476044688
Event 7,event_7,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7365,150,1,6.985752473511095,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.804319691422573,0.8381755352020264,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.18889848041632426,0.6751031875610352,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6614892972132065,0.06442499160766602,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.42777149152775834,0.06775808334350586,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.15891066617564295,0.0013604164123535156,FSL,0.15891066617564295
Event 8,event_8,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7365,150,1,1.8498319521605686,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",1.4667215983883757,0.8316972255706787,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.18978168295894535,0.7104239463806152,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.9273332625421487,0.06403994560241699,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5028437076505493,0.055847883224487305,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.2231371550750472,0.0012314319610595703,FL,0.18978168295894535
Event 9,event_9,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7365,150,1,1.5394022155636475,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",1.6484101998557659,0.7999544143676758,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.19002393442756854,0.7178356647491455,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",1.000250954597728,0.0676577091217041,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5234350824835203,0.06608963012695312,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.2407536818733253,0.001617431640625,FL,0.19002393442756854
Event 10,event_10,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7365,150,1,3.671909766382918,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",1.0196352668117052,0.7815847396850586,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.18918556785017643,0.7278058528900146,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.7479026148027117,0.06643986701965332,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.45217392340519336,0.0646064281463623,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.1797876643653732,0.0015544891357421875,FSL,0.1797876643653732
Event 11,event_11,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7365,150,1,8.91944884667128,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.7525964397273156,0.8047149181365967,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.1888295160807306,0.6983141899108887,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6407310321995098,0.06612873077392578,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4219095230022959,0.06528639793395996,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.1538955796912708,0.0013704299926757812,FSL,0.1538955796912708
