,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,4,4,20.0,100.0,0.001,0.75,0.25,13000,150,1,5.201712764766753,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.7690830203515994,0.849661111831665,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.10726524390336081,0.7216224670410156,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.5988751275019799,0.07216429710388184,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.33145207782263936,0.07080268859863281,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.10799007501393607,0.0030345916748046875,FL,0.10726524390336081
Event 1,event_1,100,7,4,4,20.0,100.0,0.001,0.75,0.25,13000,150,1,1.2689135088069894,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",2.1593563014890482,0.7485792636871338,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.1085893136949203,0.697770357131958,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",1.130489148813109,0.06705045700073242,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.4439980101051947,0.0679166316986084,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.20427643025614106,0.003968000411987305,FL,0.1085893136949203
Event 2,event_2,100,7,4,4,20.0,100.0,0.001,0.75,0.25,13000,150,1,11.224277392667442,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.5283955424018276,0.7876477241516113,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.10703601773388485,0.6752078533172607,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.5068408204573766,0.06667613983154297,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.31196785341718164,0.06580829620361328,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.09132074796964328,0.0037877559661865234,FSL,0.09132074796964328
Event 3,event_3,100,7,4,4,20.0,100.0,0.001,0.75,0.25,13000,150,1,2.6290916188409477,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",1.2080183441502095,0.9154491424560547,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.10768327754507377,0.6804335117340088,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.7667156346497341,0.07810616493225098,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.3669849373682411,0.0737159252166748,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.13838948143930263,0.00429844856262207,FL,0.10768327754507377
Event 4,event_4,100,7,4,4,20.0,100.0,0.001,0.75,0.25,13000,150,1,7.442638989116124,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.6340216899158728,0.8278639316558838,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.1071366140648506,0.6522665023803711,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.5472302473401283,0.05801749229431152,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.320518541549271,0.0624234676361084,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.09863611315747317,0.0030031204223632812,FSL,0.09863611315747317
Event 5,event_5,100,7,4,4,20.0,100.0,0.001,0.75,0.25,13000,150,1,2.810167015424763,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",1.1508312041176423,0.8458123207092285,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.10762881360218562,0.6886591911315918,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.7448483615801381,0.06665754318237305,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.3623555022227476,0.06477618217468262,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.13442886351247568,0.003045320510864258,FL,0.10762881360218562
Event 6,event_6,100,7,4,4,20.0,100.0,0.001,0.75,0.25,13000,150,1,10.304236185449637,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.5469569055903695,0.7933471202850342,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.10705369522263584,0.6895442008972168,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.5139383321908999,0.06634879112243652,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.313470439961016,0.06692361831665039,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.09260625495161544,0.0028374195098876953,FSL,0.09260625495161544
Event 7,event_7,100,7,4,4,20.0,100.0,0.001,0.75,0.25,13000,150,1,1.4919790992377233,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",1.8844310649641567,0.7906715869903564,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.10832748013632515,0.6908118724822998,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",1.0253629750371624,0.06981754302978516,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.4217421576246082,0.06754899024963379,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.1852358938751029,0.0031991004943847656,FL,0.10832748013632515
Event 8,event_8,100,7,4,4,20.0,100.0,0.001,0.75,0.25,13000,150,1,6.279244847344628,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.6921073977814658,0.8216264247894287,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.10719193378662736,0.6449570655822754,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.5694411156334953,0.06696772575378418,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.32522071790029516,0.06594967842102051,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.10265896332507876,0.003358125686645508,FSL,0.10265896332507876
Event 9,event_9,100,7,4,4,20.0,100.0,0.001,0.75,0.25,13000,150,1,3.786550335255709,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.9367289347900518,0.84971022605896,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.10742490667901648,0.647775411605835,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.662979731927731,0.06746387481689453,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.3450234137533712,0.06726479530334473,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.11960075205961629,0.002878427505493164,FL,0.10742490667901648
