,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,6,6,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 1, 2, 3, 4, 5]",0.5269230769605769,0.9836282730102539,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.053641239317628216,0.6400189399719238,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.45440170941004276,0.07682514190673828,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.23456748931741989,0.07315754890441895,Success,processor_12,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11']",0.054621692308692314,0.010441303253173828,FL,0.053641239317628216
Event 1,event_1,100,7,6,6,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 1, 2, 3, 4, 5]",0.5269230769605769,0.864471435546875,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.053641239317628216,0.67596435546875,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.45440170941004276,0.062363386154174805,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.23456748931741989,0.06529712677001953,Success,processor_12,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11']",0.054621692308692314,0.008819103240966797,FL,0.053641239317628216
Event 2,event_2,100,7,2,2,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 0, 1, 1, 1]",0.2602564104272436,0.8764846324920654,Success,processor_26,"['processor_0', 'processor_1']",0.053641239317628216,0.714970588684082,Success,processor_0,"['processor_1', 'processor_2']",0.15139316239594017,0.06899476051330566,Success,processor_0,"['processor_1', 'processor_2']",0.09834954059947112,0.06153726577758789,Success,processor_4,"['processor_0', 'processor_2']","['processor_1', 'processor_3']",0.054621692308692314,0.0006201267242431641,FL,0.053641239317628216
Event 3,event_3,100,7,2,2,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 0, 1, 1, 1]",0.2602564104272436,0.84661865234375,Success,processor_26,"['processor_0', 'processor_1']",0.053641239317628216,0.6968429088592529,Success,processor_0,"['processor_1', 'processor_2']",0.15139316239594017,0.07131385803222656,Success,processor_0,"['processor_1', 'processor_2']",0.09834954059947112,0.06843256950378418,Success,processor_4,"['processor_0', 'processor_2']","['processor_1', 'processor_3']",0.054621692308692314,0.0006098747253417969,FL,0.053641239317628216
Event 4,event_4,100,7,3,3,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.326923077060577,0.8284170627593994,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.053641239317628216,0.696824312210083,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.22714529914946582,0.07102084159851074,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.13240402777895832,0.06655478477478027,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.054621692308692314,0.0016412734985351562,FL,0.053641239317628216
Event 5,event_5,100,7,4,4,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.39358974369391037,0.8400380611419678,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.053641239317628216,0.6902923583984375,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.3028974359029915,0.07168197631835938,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.16645851495844552,0.06968259811401367,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.054621692308692314,0.0031995773315429688,FL,0.053641239317628216
Event 6,event_6,100,7,1,1,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 0, 0, 0, 0]",0.1602564104772436,0.8879494667053223,Success,processor_26,['processor_0'],0.053641239317628216,0.6497538089752197,Success,processor_0,['processor_1'],0.07564102564241454,0.06950736045837402,Success,processor_0,['processor_1'],0.06429505341998397,0.06832551956176758,Success,processor_2,['processor_0'],['processor_1'],0.054621692308692314,0.00020456314086914062,FL,0.053641239317628216
Event 7,event_7,100,7,5,5,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.4602564103272437,0.8830437660217285,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.053641239317628216,0.6566359996795654,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.3786495726565171,0.07254910469055176,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.20051300213793266,0.06868338584899902,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.054621692308692314,0.006049633026123047,FL,0.053641239317628216
Event 8,event_8,100,7,3,3,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.326923077060577,0.885897159576416,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.053641239317628216,0.7732548713684082,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.22714529914946582,0.05658292770385742,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.13240402777895832,0.05648946762084961,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.054621692308692314,0.0013782978057861328,FL,0.053641239317628216
Event 9,event_9,100,7,6,6,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 1, 2, 3, 4, 5]",0.5269230769605769,0.8606393337249756,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.053641239317628216,0.7332401275634766,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.45440170941004276,0.0742177963256836,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.23456748931741989,0.06882905960083008,Success,processor_12,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11']",0.054621692308692314,0.009405136108398438,FL,0.053641239317628216
Event 10,event_10,100,7,2,2,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 0, 1, 1, 1]",0.2602564104272436,0.8344681262969971,Success,processor_26,"['processor_0', 'processor_1']",0.053641239317628216,0.7333483695983887,Success,processor_0,"['processor_1', 'processor_2']",0.15139316239594017,0.07012653350830078,Success,processor_0,"['processor_1', 'processor_2']",0.09834954059947112,0.06822037696838379,Success,processor_4,"['processor_0', 'processor_2']","['processor_1', 'processor_3']",0.054621692308692314,0.0006401538848876953,FL,0.053641239317628216
Event 11,event_11,100,7,2,2,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 0, 1, 1, 1]",0.2602564104272436,0.8340485095977783,Success,processor_26,"['processor_0', 'processor_1']",0.053641239317628216,0.7389864921569824,Success,processor_0,"['processor_1', 'processor_2']",0.15139316239594017,0.06841182708740234,Success,processor_0,"['processor_1', 'processor_2']",0.09834954059947112,0.06988859176635742,Success,processor_4,"['processor_0', 'processor_2']","['processor_1', 'processor_3']",0.054621692308692314,0.0006098747253417969,FL,0.053641239317628216
Event 12,event_12,100,7,3,3,10.0,50.0,0.001,0.75,0.25,13000,150,1,5,0.5,2.0,2.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.326923077060577,0.8396732807159424,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.053641239317628216,0.7137949466705322,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.22714529914946582,0.06852221488952637,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.13240402777895832,0.06887555122375488,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.054621692308692314,0.0019295215606689453,FL,0.053641239317628216
