,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,7,7,20.0,100.0,0.001,0.75,0.25,11304.365798880965,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",1.1019224909736371,0.8148665428161621,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.1233079884212002,0.6009731292724609,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",1.1724858121162638,0.06750297546386719,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.6121629660590948,0.06436371803283691,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.12078175166326414,0.01307225227355957,FSL,0.12078175166326414
Event 1,event_1,100,7,7,7,20.0,100.0,0.001,0.75,0.25,12085.26707793137,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",1.0781057442907511,0.7916584014892578,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.115369041104576,0.9735066890716553,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",1.1169134031895305,0.08321142196655273,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.5750485088192848,0.08388090133666992,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.11506570959529476,0.016529321670532227,FSL,0.11506570959529476
Event 2,event_2,100,7,7,7,20.0,100.0,0.001,0.75,0.25,7936.604421548472,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",1.2583269509963273,0.9582793712615967,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.17544301696804357,1.0097615718841553,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",1.5374295521692074,0.08887958526611328,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.8558934268528413,0.0809776782989502,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.15831897221699137,0.01617908477783203,FSL,0.15831897221699137
Event 3,event_3,100,7,7,7,20.0,100.0,0.001,0.75,0.25,16966.6814346249,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",0.9789126874293743,0.9794960021972656,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.08230455656004125,0.6842410564422607,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.885462937179651,0.06675314903259277,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.4204725494581749,0.07101941108703613,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.09125928072322971,0.013030052185058594,FL,0.08230455656004125
Event 4,event_4,100,7,7,7,20.0,100.0,0.001,0.75,0.25,17045.33990330149,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",0.9777794219130636,0.8693661689758301,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.08192679987691695,0.7171428203582764,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.8828186509749261,0.06417369842529297,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.41870654274422286,0.060010433197021484,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.09098729591138022,0.012116193771362305,FL,0.08192679987691695
Event 5,event_5,100,7,7,7,20.0,100.0,0.001,0.75,0.25,11248.949185065787,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",1.103738301736531,0.8446824550628662,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.12391326109657917,0.697411298751831,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",1.17672270389635,0.07101821899414062,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.6149926065558567,0.06738996505737305,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.121217547989537,0.013775348663330078,FSL,0.121217547989537
Event 6,event_6,100,7,7,7,20.0,100.0,0.001,0.75,0.25,8629.4822537027,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",1.2161741973365137,0.8304736614227295,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.16139204287776754,0.7175252437591553,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",1.4390731269629762,0.09335875511169434,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.7902053379598446,0.09619998931884766,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.14820227087199261,0.01709771156311035,FSL,0.14820227087199261
Event 7,event_7,100,7,7,7,20.0,100.0,0.001,0.75,0.25,15838.997592535996,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",0.9963971189956347,0.8477470874786377,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.0881327237280368,0.69964599609375,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.926259944167592,0.07071709632873535,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.44771914179795286,0.06857919692993164,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.09545556108418651,0.013856172561645508,FL,0.0881327237280368
Event 8,event_8,100,7,7,7,20.0,100.0,0.001,0.75,0.25,15645.847759911765,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",0.9996446723999748,0.8519389629364014,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.08921524585955469,0.6850612163543701,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.933837568777719,0.07293581962585449,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.45277991620027686,0.0693821907043457,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.09623497701887937,0.013824462890625,FL,0.08921524585955469
Event 9,event_9,100,7,7,7,20.0,100.0,0.001,0.75,0.25,16217.968203550809,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",0.9902500207703686,0.8888163566589355,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.08608368279015047,0.6585361957550049,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.9119167149753046,0.07328391075134277,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.43813990676353537,0.06926774978637695,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.09398025160890836,0.014541387557983398,FL,0.08608368279015047
