,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,28.407572946125217,142.03786473062607,0.001,0.75,0.25,19500,150,1,5,0.5,5.681514589225043,5.681514589225043,Success,"[0, 0, 0, 1, 2, 2, 2]",0.7769592604478973,0.9317188262939453,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.10179825438743169,0.6303341388702393,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4935148100066804,0.07367634773254395,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2686380547977935,0.07305765151977539,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.11874685987275116,0.0017313957214355469,FL,0.10179825438743169
Event 1,event_1,100,7,3,3,44.979438728772934,224.89719364386465,0.001,0.75,0.25,19500,150,1,5,0.5,8.995887745754587,8.995887745754587,Success,"[0, 0, 0, 1, 2, 2, 2]",1.230206871818195,0.8897979259490967,Unfeasible Type A,,,,7.367134094238281e-05,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,2.8371810913085938e-05,Unfeasible Type A,,,,,4.57763671875e-05,PL,1.230206871818195
Event 2,event_2,100,7,3,3,46.92542989936859,234.62714949684295,0.001,0.75,0.25,19500,150,1,5,0.5,9.385085979873718,9.385085979873718,Success,"[0, 0, 0, 1, 2, 2, 2]",1.283430561980091,0.8104300498962402,Unfeasible Type A,,,,3.314018249511719e-05,Unfeasible Type A,,,,3.2901763916015625e-05,Unfeasible Type A,,,,3.0994415283203125e-05,Unfeasible Type A,,,,,5.14984130859375e-05,PL,1.283430561980091
Event 3,event_3,100,7,3,3,49.437632094522414,247.18816047261208,0.001,0.75,0.25,19500,150,1,5,0.5,9.887526418904482,9.887526418904482,Success,"[0, 0, 0, 1, 2, 2, 2]",1.3521403656417257,0.874335765838623,Unfeasible Type A,,,,6.175041198730469e-05,Unfeasible Type A,,,,6.389617919921875e-05,Unfeasible Type A,,,,4.1961669921875e-05,Unfeasible Type A,,,,,6.961822509765625e-05,PL,1.3521403656417257
Event 4,event_4,100,7,3,3,49.74345020231558,248.7172510115779,0.001,0.75,0.25,19500,150,1,5,0.5,9.948690040463116,9.948690040463116,Success,"[0, 0, 0, 1, 2, 2, 2]",1.3605046215854455,0.8590879440307617,Unfeasible Type A,,,,3.075599670410156e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,2.956390380859375e-05,Unfeasible Type A,,,,,4.863739013671875e-05,PL,1.3605046215854455
Event 5,event_5,100,7,3,3,39.4943145703305,197.47157285165252,0.001,0.75,0.25,19500,150,1,5,0.5,7.898862914066101,7.898862914066101,Success,"[0, 0, 0, 1, 2, 2, 2]",1.0801863819415065,0.851090669631958,Unfeasible Type A,,,,4.100799560546875e-05,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6861208871465067,0.0687704086303711,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.37348054555219606,0.07033276557922363,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.16509069067380486,0.002302885055541992,FSL,0.16509069067380486
Event 6,event_6,100,7,3,3,31.125037044091744,155.62518522045872,0.001,0.75,0.25,19500,150,1,5,0.5,6.225007408818349,6.225007408818349,Success,"[0, 0, 0, 1, 2, 2, 2]",0.8512830648729584,0.8816444873809814,Unfeasible Type A,,,,3.0994415283203125e-05,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5407243615069092,0.061521053314208984,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.29433593017214615,0.061147451400756836,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.13010616638794434,0.001516580581665039,FSL,0.13010616638794434
Event 7,event_7,100,7,3,3,33.03165853279247,165.15829266396236,0.001,0.75,0.25,19500,150,1,5,0.5,6.606331706558494,6.606331706558494,Success,"[0, 0, 0, 1, 2, 2, 2]",0.903429977409853,0.8545594215393066,Unfeasible Type A,,,,4.1961669921875e-05,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5738474284977905,0.07092738151550293,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.31236601985736334,0.069793701171875,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.1380760593167275,0.0016765594482421875,FSL,0.1380760593167275
Event 8,event_8,100,7,3,3,35.16428207535738,175.82141037678687,0.001,0.75,0.25,19500,150,1,5,0.5,7.032856415071476,7.032856415071476,Success,"[0, 0, 0, 1, 2, 2, 2]",0.9617581427050205,0.8773400783538818,Unfeasible Type A,,,,3.147125244140625e-05,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.610896749973153,0.061565399169921875,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.33253331261322844,0.06057572364807129,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.14699066632833055,0.001461029052734375,FSL,0.14699066632833055
Event 9,event_9,100,7,3,3,11.60646556674096,58.032327833704805,0.001,0.75,0.25,19500,150,1,5,0.5,2.321293113348192,2.321293113348192,Success,"[0, 0, 0, 1, 2, 2, 2]",0.3174417934373048,0.8790929317474365,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.04159165362581799,0.7160117626190186,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.201635059072181,0.0719308853149414,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.10975729390398281,0.0707850456237793,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.048516335517374484,0.0014989376068115234,FL,0.04159165362581799
