,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,1,1,20.0,100.0,0.001,0.75,0.25,19500,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 0, 0, 0, 0]",0.2136752141127137,0.9001400470733643,Success,processor_26,['processor_0'],0.07166980057118946,0.7099120616912842,Success,processor_0,['processor_1'],0.11566951567090455,0.07295775413513184,Success,processor_0,['processor_1'],0.09831933048551104,0.07366728782653809,Success,processor_2,['processor_0'],['processor_1'],0.08360225641125642,0.0002574920654296875,FL,0.07166980057118946
Event 1,event_1,100,7,5,5,20.0,100.0,0.001,0.75,0.25,19500,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.8136752138127137,0.7927358150482178,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.07166980057118946,0.6901350021362305,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.5792364672434117,0.0692434310913086,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.27994326210944265,0.06895804405212402,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.08360225641125642,0.005863666534423828,FL,0.07166980057118946
Event 2,event_2,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19500,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5470085472793803,0.8370211124420166,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07166980057118946,0.6926486492156982,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.34745299145715813,0.06909775733947754,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.18913129629747683,0.06902527809143066,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.08360225641125642,0.0024404525756835938,FL,0.07166980057118946
Event 3,event_3,100,7,4,4,20.0,100.0,0.001,0.75,0.25,19500,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.680341880546047,0.8539438247680664,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.07166980057118946,0.6696836948394775,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.4633447293502849,0.07044768333435059,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.23453727920345974,0.07164883613586426,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.08360225641125642,0.0036716461181640625,FL,0.07166980057118946
Event 4,event_4,100,7,2,2,20.0,100.0,0.001,0.75,0.25,19500,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 0, 1, 1, 1]",0.41367521401271373,0.8711004257202148,Success,processor_26,"['processor_0', 'processor_1']",0.07166980057118946,0.6525733470916748,Success,processor_0,"['processor_1', 'processor_2']",0.23156125356403132,0.06782913208007812,Success,processor_0,"['processor_1', 'processor_2']",0.14372531339149397,0.06866073608398438,Success,processor_4,"['processor_0', 'processor_2']","['processor_1', 'processor_3']",0.08360225641125642,0.0011820793151855469,FL,0.07166980057118946
Event 5,event_5,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19500,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5470085472793803,0.867931604385376,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07166980057118946,0.6692030429840088,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.34745299145715813,0.06002044677734375,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.18913129629747683,0.059378862380981445,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.08360225641125642,0.0014760494232177734,FL,0.07166980057118946
Event 6,event_6,100,7,1,1,20.0,100.0,0.001,0.75,0.25,19500,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 0, 0, 0, 0]",0.2136752141127137,0.8723235130310059,Success,processor_26,['processor_0'],0.07166980057118946,0.8008646965026855,Success,processor_0,['processor_1'],0.11566951567090455,0.07036399841308594,Success,processor_0,['processor_1'],0.09831933048551104,0.061070919036865234,Success,processor_2,['processor_0'],['processor_1'],0.08360225641125642,0.0002548694610595703,FL,0.07166980057118946
Event 7,event_7,100,7,4,4,20.0,100.0,0.001,0.75,0.25,19500,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.680341880546047,0.8225812911987305,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.07166980057118946,0.7323436737060547,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.4633447293502849,0.0690925121307373,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.23453727920345974,0.06813716888427734,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.08360225641125642,0.0032837390899658203,FL,0.07166980057118946
Event 8,event_8,100,7,5,5,20.0,100.0,0.001,0.75,0.25,19500,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.8136752138127137,0.8248581886291504,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.07166980057118946,0.7228245735168457,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.5792364672434117,0.07103180885314941,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.27994326210944265,0.0698239803314209,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.08360225641125642,0.0059337615966796875,FL,0.07166980057118946
Event 9,event_9,100,7,1,1,20.0,100.0,0.001,0.75,0.25,19500,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 0, 0, 0, 0]",0.2136752141127137,0.847536563873291,Success,processor_26,['processor_0'],0.07166980057118946,0.7388029098510742,Success,processor_0,['processor_1'],0.11566951567090455,0.06943583488464355,Success,processor_0,['processor_1'],0.09831933048551104,0.07235908508300781,Success,processor_2,['processor_0'],['processor_1'],0.08360225641125642,0.00022745132446289062,FL,0.07166980057118946
