,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,5,5,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.978787878925379,0.9517590999603271,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.12670757575896463,0.6352951526641846,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.8544242424311869,0.07508349418640137,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.4670711363648169,0.07420849800109863,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.12322945454645456,0.006266117095947266,FSL,0.12322945454645456
Event 1,event_1,100,7,3,3,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.7121212123920457,0.8702433109283447,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.12670757575896463,0.6477563381195068,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5125656565698232,0.06415224075317383,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3060862878799684,0.07002949714660645,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.12322945454645456,0.0019023418426513672,FSL,0.12322945454645456
Event 2,event_2,100,7,4,4,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.8454545456587125,0.8668715953826904,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.12670757575896463,0.769263505935669,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.683494949500505,0.05915975570678711,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.38657871212239264,0.05997514724731445,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.12322945454645456,0.003042936325073242,FSL,0.12322945454645456
Event 3,event_3,100,7,4,4,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.8454545456587125,0.8608858585357666,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.12670757575896463,0.7446255683898926,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.683494949500505,0.06923317909240723,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.38657871212239264,0.06861710548400879,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.12322945454645456,0.003292083740234375,FSL,0.12322945454645456
Event 4,event_4,100,7,6,6,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",1.1121212121920456,0.8330917358398438,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.12670757575896463,0.7344155311584473,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",1.0253535353618686,0.07019543647766113,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.5475635606072412,0.06997919082641602,Success,processor_12,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11']",0.12322945454645456,0.009034872055053711,FSL,0.12322945454645456
Event 5,event_5,100,7,4,4,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.8454545456587125,0.8363316059112549,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.12670757575896463,0.7507853507995605,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.683494949500505,0.07033801078796387,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.38657871212239264,0.07070398330688477,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.12322945454645456,0.0031135082244873047,FSL,0.12322945454645456
Event 6,event_6,100,7,6,6,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",1.1121212121920456,0.8582119941711426,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.12670757575896463,0.7249414920806885,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",1.0253535353618686,0.0719597339630127,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.5475635606072412,0.06884002685546875,Success,processor_12,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11']",0.12322945454645456,0.00888514518737793,FSL,0.12322945454645456
Event 7,event_7,100,7,6,6,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",1.1121212121920456,0.8636078834533691,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.12670757575896463,0.6802325248718262,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",1.0253535353618686,0.07149672508239746,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.5475635606072412,0.06925725936889648,Success,processor_12,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11']",0.12322945454645456,0.010472536087036133,FSL,0.12322945454645456
Event 8,event_8,100,7,2,2,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 0, 1, 1, 1]",0.578787879125379,0.8783392906188965,Success,processor_26,"['processor_0', 'processor_1']",0.12670757575896463,0.6907544136047363,Success,processor_0,"['processor_1', 'processor_2']",0.3416363636391414,0.0680692195892334,Success,processor_0,"['processor_1', 'processor_2']",0.22559386363754416,0.06932950019836426,Success,processor_4,"['processor_0', 'processor_2']","['processor_1', 'processor_3']",0.12322945454645456,0.001310110092163086,FSL,0.12322945454645456
Event 9,event_9,100,7,2,2,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 0, 1, 1, 1]",0.578787879125379,0.8775873184204102,Success,processor_26,"['processor_0', 'processor_1']",0.12670757575896463,0.7176001071929932,Success,processor_0,"['processor_1', 'processor_2']",0.3416363636391414,0.060105323791503906,Success,processor_0,"['processor_1', 'processor_2']",0.22559386363754416,0.06017184257507324,Success,processor_4,"['processor_0', 'processor_2']","['processor_1', 'processor_3']",0.12322945454645456,0.0005898475646972656,FSL,0.12322945454645456
