,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,59.67503528051872,298.3751764025936,0.001,0.75,0.25,13000,150,1,10,0.5,11.935007056103744,11.935007056103744,Success,"[0, 0, 0, 1, 2, 2, 2]",1.4536226550688796,0.8735356330871582,Unfeasible Type A,,,,3.123283386230469e-05,Unfeasible Type A,,,,2.8371810913085938e-05,Unfeasible Type A,,,,2.765655517578125e-05,Unfeasible Type A,,,,,4.57763671875e-05,PL,1.4536226550688796
Event 1,event_1,100,7,3,3,27.2022075329386,136.01103766469302,0.001,0.75,0.25,13000,150,1,10,0.5,5.44044150658772,5.44044150658772,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6626178761692132,0.8946843147277832,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.14561376567145964,0.7958176136016846,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5269090848921902,0.05581355094909668,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.33447721040087974,0.05659317970275879,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.12660367730980182,0.0014095306396484375,FSL,0.12660367730980182
Event 2,event_2,100,7,3,3,25.439178659529066,127.19589329764533,0.001,0.75,0.25,13000,150,1,10,0.5,5.087835731905813,5.087835731905813,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6196723010241918,0.8607177734375,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.1361762495091641,0.7453231811523438,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.49275906492801913,0.07051253318786621,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3127990808329724,0.06917738914489746,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.11839824257422141,0.001613616943359375,FSL,0.11839824257422141
Event 3,event_3,100,7,3,3,15.933061160355185,79.66530580177593,0.001,0.75,0.25,13000,150,1,10,0.5,3.1866122320710373,3.1866122320710373,Success,"[0, 0, 0, 1, 2, 2, 2]",0.3881130284816697,0.8397743701934814,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.08528988066278509,0.7460873126983643,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.30862475648034576,0.07055354118347168,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.19591225615135957,0.07111620903015137,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.07415516300548941,0.0016770362854003906,FSL,0.07415516300548941
Event 4,event_4,100,7,3,3,51.23324870565886,256.1662435282943,0.001,0.75,0.25,13000,150,1,10,0.5,10.24664974113177,10.24664974113177,Success,"[0, 0, 0, 1, 2, 2, 2]",1.247989392235377,0.843010663986206,Unfeasible Type A,,,,3.147125244140625e-05,Unfeasible Type A,,,,3.0517578125e-05,Unfeasible Type A,,,,2.9325485229492188e-05,Unfeasible Type A,,,,,4.9114227294921875e-05,PL,1.247989392235377
Event 5,event_5,100,7,3,3,25.322910023521946,126.61455011760972,0.001,0.75,0.25,13000,150,1,10,0.5,5.064582004704389,5.064582004704389,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6168401162993913,0.8790237903594971,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.13555386200999447,0.7183139324188232,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4905069315110707,0.060150861740112305,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3113694465291554,0.059593915939331055,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.11785710866601358,0.0014679431915283203,FSL,0.11785710866601358
Event 6,event_6,100,7,3,3,21.118978167143705,105.59489083571853,0.001,0.75,0.25,13000,150,1,10,0.5,4.223795633428741,4.223795633428741,Success,"[0, 0, 0, 1, 2, 2, 2]",0.514436647946946,0.8701534271240234,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.11305016088623947,0.8383603096008301,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4090764121426092,0.07243967056274414,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2596780755869559,0.06508541107177734,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09829129837180739,0.0015723705291748047,FSL,0.09829129837180739
Event 7,event_7,100,7,3,3,40.748690346691,203.743451733455,0.001,0.75,0.25,13000,150,1,10,0.5,8.1497380693382,8.1497380693382,Success,"[0, 0, 0, 1, 2, 2, 2]",0.9925963038643145,0.9054703712463379,Unfeasible Type A,,,,3.2901763916015625e-05,Unfeasible Type A,,,,3.147125244140625e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,,5.054473876953125e-05,PL,0.9925963038643145
Event 8,event_8,100,7,3,3,36.05686159188201,180.28430795941006,0.001,0.75,0.25,13000,150,1,10,0.5,7.2113723183764025,7.2113723183764025,Success,"[0, 0, 0, 1, 2, 2, 2]",0.8783081674666663,0.8941295146942139,Unfeasible Type A,,,,3.0994415283203125e-05,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6984244908219635,0.07006239891052246,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.44335366776572877,0.06761431694030762,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.16781473578004213,0.0015332698822021484,FSL,0.16781473578004213
Event 9,event_9,100,7,3,3,50.519539478181166,252.5976973909058,0.001,0.75,0.25,13000,150,1,10,0.5,10.103907895636233,10.103907895636233,Success,"[0, 0, 0, 1, 2, 2, 2]",1.2306041674539685,0.8375842571258545,Unfeasible Type A,,,,3.3855438232421875e-05,Unfeasible Type A,,,,3.1948089599609375e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,,5.1021575927734375e-05,PL,1.2306041674539685
