,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,9.426532816518673,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.503891827091719,0.8459722995758057,Unfeasible Type A,,,,3.8623809814453125e-05,Unfeasible Type A,,,,3.600120544433594e-05,Unfeasible Type A,,,,4.00543212890625e-05,Unfeasible Type A,,,,,5.7697296142578125e-05,PL,1.503891827091719
Event 1,event_1,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,11.268418423642276,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.416498506339233,0.8582553863525391,Unfeasible Type A,,,,4.9114227294921875e-05,Unfeasible Type A,,,,3.62396240234375e-05,Unfeasible Type A,,,,3.528594970703125e-05,Unfeasible Type A,,,,,5.91278076171875e-05,PL,1.416498506339233
Event 2,event_2,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,6.1488300324875365,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.7888988976966786,0.8185548782348633,Unfeasible Type A,,,,2.8371810913085938e-05,Unfeasible Type A,,,,2.7418136596679688e-05,Unfeasible Type A,,,,2.6702880859375e-05,Unfeasible Type A,,,,,4.3392181396484375e-05,PL,1.7888988976966786
Event 3,event_3,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,9.18307254877406,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.518066682338777,0.7805883884429932,Unfeasible Type A,,,,4.100799560546875e-05,Unfeasible Type A,,,,3.2901763916015625e-05,Unfeasible Type A,,,,3.218650817871094e-05,Unfeasible Type A,,,,,5.3882598876953125e-05,PL,1.518066682338777
Event 4,event_4,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,2.9399330240196013,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",2.683555538266531,0.8334858417510986,Unfeasible Type A,,,,3.2901763916015625e-05,Unfeasible Type A,,,,3.814697265625e-05,Unfeasible Type A,,,,3.123283386230469e-05,Unfeasible Type A,,,,,5.269050598144531e-05,PL,2.683555538266531
Event 5,event_5,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,6.6097058804613695,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.731745788281179,0.7964386940002441,Unfeasible Type A,,,,6.270408630371094e-05,Unfeasible Type A,,,,4.029273986816406e-05,Unfeasible Type A,,,,5.507469177246094e-05,Unfeasible Type A,,,,,0.0001685619354248047,PL,1.731745788281179
Event 6,event_6,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,6.410243708318203,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.7554723279808384,0.8484799861907959,Unfeasible Type A,,,,3.218650817871094e-05,Unfeasible Type A,,,,3.170967102050781e-05,Unfeasible Type A,,,,3.075599670410156e-05,Unfeasible Type A,,,,,5.0067901611328125e-05,PL,1.7554723279808384
Event 7,event_7,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,11.226006619502899,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.4181882818999187,0.8214495182037354,Unfeasible Type A,,,,3.0994415283203125e-05,Unfeasible Type A,,,,3.075599670410156e-05,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,,4.935264587402344e-05,PL,1.4181882818999187
Event 8,event_8,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,4.508846337519821,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",2.0870333347595538,0.7984142303466797,Unfeasible Type A,,,,3.314018249511719e-05,Unfeasible Type A,,,,3.123283386230469e-05,Unfeasible Type A,,,,3.075599670410156e-05,Unfeasible Type A,,,,,5.054473876953125e-05,PL,2.0870333347595538
Event 9,event_9,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,12.002843390403882,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.3891312749524816,0.8330225944519043,Unfeasible Type A,,,,3.5762786865234375e-05,Unfeasible Type A,,,,3.218650817871094e-05,Unfeasible Type A,,,,3.123283386230469e-05,Unfeasible Type A,,,,,5.054473876953125e-05,PL,1.3891312749524816
Event 10,event_10,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,4.09501618113451,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",2.199995137522708,0.7969481945037842,Unfeasible Type A,,,,3.8623809814453125e-05,Unfeasible Type A,,,,3.1948089599609375e-05,Unfeasible Type A,,,,3.170967102050781e-05,Unfeasible Type A,,,,,5.030632019042969e-05,PL,2.199995137522708
Event 11,event_11,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,2.6930360753019618,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",2.840724451920395,0.8371810913085938,Unfeasible Type A,,,,3.314018249511719e-05,Unfeasible Type A,,,,3.147125244140625e-05,Unfeasible Type A,,,,3.075599670410156e-05,Unfeasible Type A,,,,,5.1021575927734375e-05,PL,2.840724451920395
Event 12,event_12,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,2.336530956154628,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",3.126274735893445,0.8118135929107666,Unfeasible Type A,,,,3.0994415283203125e-05,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,3.24249267578125e-05,Unfeasible Type A,,,,,4.887580871582031e-05,PL,3.126274735893445
Event 13,event_13,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,11.77041033659036,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.3974231487158741,0.8194005489349365,Unfeasible Type A,,,,7.200241088867188e-05,Unfeasible Type A,,,,3.719329833984375e-05,Unfeasible Type A,,,,3.504753112792969e-05,Unfeasible Type A,,,,,7.772445678710938e-05,PL,1.3974231487158741
Event 14,event_14,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,11.28429190968853,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.4158693398635798,0.836555004119873,Unfeasible Type A,,,,3.170967102050781e-05,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,,4.935264587402344e-05,PL,1.4158693398635798
Event 15,event_15,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,12.346736848088348,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.3774357931183725,0.7958495616912842,Unfeasible Type A,,,,5.53131103515625e-05,Unfeasible Type A,,,,4.982948303222656e-05,Unfeasible Type A,,,,4.5299530029296875e-05,Unfeasible Type A,,,,,0.00010943412780761719,PL,1.3774357931183725
Event 16,event_16,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,6.865277703807299,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.7033598493653885,0.8330097198486328,Unfeasible Type A,,,,3.147125244140625e-05,Unfeasible Type A,,,,5.125999450683594e-05,Unfeasible Type A,,,,6.079673767089844e-05,Unfeasible Type A,,,,,0.00010204315185546875,PL,1.7033598493653885
Event 17,event_17,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,9.619401288666205,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.4931719020053635,0.8050832748413086,Unfeasible Type A,,,,3.123283386230469e-05,Unfeasible Type A,,,,3.075599670410156e-05,Unfeasible Type A,,,,2.9802322387695312e-05,Unfeasible Type A,,,,,5.078315734863281e-05,PL,1.4931719020053635
Event 18,event_18,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,6.25112600878667,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.7754855140531676,0.8226017951965332,Unfeasible Type A,,,,3.123283386230469e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,2.9802322387695312e-05,Unfeasible Type A,,,,,4.9114227294921875e-05,PL,1.7754855140531676
Event 19,event_19,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,5.700586022145766,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.8533503992198965,0.8289363384246826,Unfeasible Type A,,,,6.556510925292969e-05,Unfeasible Type A,,,,5.316734313964844e-05,Unfeasible Type A,,,,3.0517578125e-05,Unfeasible Type A,,,,,5.030632019042969e-05,PL,1.8533503992198965
