,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,0.63,3.15,0.001,0.75,0.25,12137.751830853063,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.0213133698877337,0.9179153442382812,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.003618471044271066,0.7567355632781982,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.015027369879333698,0.07378435134887695,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.008849482584576395,0.07105064392089844,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0036132991518751673,0.0023910999298095703,FSL,0.0036132991518751673
Event 1,event_1,100,7,3,3,0.63,3.15,0.001,0.75,0.25,18507.76461702287,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.017591618190986782,0.8877513408660889,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0023778821830198324,0.6764686107635498,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.011305618182586784,0.06790423393249512,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.006213237581395406,0.07027268409729004,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.002720075171774279,0.0016498565673828125,FL,0.0023778821830198324
Event 2,event_2,100,7,3,3,0.63,3.15,0.001,0.75,0.25,18459.152630158776,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.01761029389385579,0.8869671821594238,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0023841074422104387,0.830357551574707,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.011324293885455793,0.054201602935791016,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.00622646622542675,0.0541837215423584,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0027245573583915164,0.0014014244079589844,FL,0.0023841074422104387
Event 3,event_3,100,7,3,3,0.63,3.15,0.001,0.75,0.25,17025.94125931631,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.018208824916927373,0.945904016494751,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0025836185812756624,0.7587625980377197,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.01192282490852737,0.06681632995605469,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.006650426378437611,0.0553739070892334,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.002868205378518477,0.0013277530670166016,FL,0.0025836185812756624
Event 4,event_4,100,7,3,3,0.63,3.15,0.001,0.75,0.25,15676.849587258523,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.01887221786599778,0.8180043697357178,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.002804750448823065,0.7479469776153564,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.012586217857597781,0.0691988468170166,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.007120330469207829,0.06940960884094238,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.003027420323152607,0.0017812252044677734,FL,0.002804750448823065
Event 5,event_5,100,7,3,3,0.63,3.15,0.001,0.75,0.25,12801.365994705095,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.020752812099517987,0.7955145835876465,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0034316177007887782,0.7478423118591309,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.014466812091117987,0.07204890251159668,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.008452420182624772,0.07330322265625,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0034787647445679204,0.003932952880859375,FL,0.0034316177007887782
Event 6,event_6,100,7,3,3,0.63,3.15,0.001,0.75,0.25,18776.82994915665,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.017489997810671825,0.8097107410430908,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0023440085874210062,0.7414875030517578,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.011203997802271826,0.06989765167236328,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.006141256363502549,0.06852912902832031,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0026956861829431243,0.0017020702362060547,FL,0.0023440085874210062
Event 7,event_7,100,7,3,3,0.63,3.15,0.001,0.75,0.25,17287.109547558244,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.01809236238170192,0.8656656742095947,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.002544797580917133,0.6493470668792725,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.011806362373301925,0.06867265701293945,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.0065679319506620456,0.0691673755645752,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.002840254258260336,0.0014748573303222656,FL,0.002544797580917133
Event 8,event_8,100,7,3,3,0.63,3.15,0.001,0.75,0.25,13774.306984763556,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.020028610064976724,0.8760151863098145,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0031902160570056425,0.6535661220550537,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.01374261005657672,0.06861591339111328,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.007939442920729067,0.06845545768737793,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.003304955561044063,0.0015149116516113281,FL,0.0031902160570056425
Event 9,event_9,100,7,3,3,0.63,3.15,0.001,0.75,0.25,19065.59550248603,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.017384128021203264,0.8709859848022461,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0023087185164384324,0.7284011840820312,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.011098128012803262,0.05443263053894043,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.0060662651426432205,0.053795576095581055,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0026702773318356718,0.0013172626495361328,FL,0.0023087185164384324
Event 10,event_10,100,7,3,3,0.63,3.15,0.001,0.75,0.25,13959.775530483184,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.01990201365622424,0.8472471237182617,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.003148017085292937,0.7539763450622559,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.013616013647824237,0.06973791122436523,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.007849770321053462,0.06783032417297363,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0032745723014109157,0.0016856193542480469,FL,0.003148017085292937
Event 11,event_11,100,7,3,3,0.63,3.15,0.001,0.75,0.25,10613.752160687036,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.022866032120056928,0.7985491752624512,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.004136027191928452,0.7435610294342041,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.016580032111656928,0.06901431083679199,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.009949286758822545,0.06888055801391602,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.003985939578188485,0.0014302730560302734,FSL,0.003985939578188485
Event 12,event_12,100,7,3,3,0.63,3.15,0.001,0.75,0.25,11522.425429293868,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.021890830945290124,0.8000023365020752,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0038109588334046198,0.7525608539581299,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.015604830936890126,0.0713045597076416,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.009258518154801396,0.06842160224914551,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0037518903600513268,0.0016665458679199219,FSL,0.0037518903600513268
Event 13,event_13,100,7,3,3,0.63,3.15,0.001,0.75,0.25,18591.245792617057,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.01755977435281674,0.8416347503662109,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0023672675278380334,0.7103614807128906,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.011273774344416737,0.07145237922668457,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.006190681493268608,0.06894588470458984,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.002712432620043384,0.001996278762817383,FL,0.0023672675278380334
Event 14,event_14,100,7,3,3,0.63,3.15,0.001,0.75,0.25,9010.231430705535,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.025066773464435997,0.8816859722137451,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.004869610574376603,0.7510323524475098,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.018780773456035994,0.06819629669189453,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.011508147705264576,0.06788325309753418,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.004514119613551153,0.00159454345703125,FSL,0.004514119613551153
Event 15,event_15,100,7,3,3,0.63,3.15,0.001,0.75,0.25,18781.841580305376,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.01748813264262935,1.033306360244751,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0023433868622532886,0.6770451068878174,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.011202132634229346,0.07436656951904297,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.006139935200691934,0.07923412322998047,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0026952385408223678,0.0015985965728759766,FL,0.0023433868622532886
Event 16,event_16,100,7,3,3,0.63,3.15,0.001,0.75,0.25,10637.388320023912,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.02283855493332046,0.9075479507446289,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.004126868093046716,0.6746034622192383,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.016552554924920464,0.05556535720825195,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.009929823720410071,0.06817817687988281,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.003979345026993634,0.001966714859008789,FSL,0.003979345026993634
Event 17,event_17,100,7,3,3,0.63,3.15,0.001,0.75,0.25,13490.551119639127,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.020229031750115943,0.8648269176483154,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.003257023552614298,0.7406461238861084,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.013943031741715942,0.06408858299255371,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.008081408508180597,0.05405259132385254,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.003353056957882295,0.0013234615325927734,FL,0.003257023552614298
Event 18,event_18,100,7,3,3,0.63,3.15,0.001,0.75,0.25,12042.565879594604,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.021398840119590305,0.8123705387115479,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0036469612355169096,0.7431848049163818,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.0151128401111903,0.07090616226196289,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.008910024095674417,0.06957650184631348,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0036338120895721745,0.0017900466918945312,FSL,0.0036338120895721745
Event 19,event_19,100,7,3,3,0.63,3.15,0.001,0.75,0.25,12445.251314627276,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.02104619122091438,0.8028478622436523,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0035294111324264046,0.7425422668457031,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.014760191212514382,0.07236719131469727,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.00866023072611022,0.06853032112121582,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0035491760153470112,0.0016329288482666016,FL,0.0035294111324264046
