,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,7,7,54.13032621117743,270.65163105588715,0.001,0.75,0.25,13000,150,1,5,0.5,10.826065242235487,10.826065242235487,Success,"[0, 0, 1, 2, 3, 4, 5]",2.85225180438895,0.8903851509094238,Unfeasible Type A,,,,2.8371810913085938e-05,Unfeasible Type A,,,,2.7418136596679688e-05,Unfeasible Type A,,,,2.5987625122070312e-05,Unfeasible Type A,,,,,4.363059997558594e-05,PL,2.85225180438895
Event 1,event_1,100,7,7,7,2.4838644096208924,12.419322048104462,0.001,0.75,0.25,13000,150,1,5,0.5,0.49677288192417846,0.49677288192417846,Success,"[0, 0, 1, 2, 3, 4, 5]",0.13088054775016247,0.877375602722168,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.013323756523945265,0.7155053615570068,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.13168302701823906,0.07329106330871582,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.06672205670715604,0.06583905220031738,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.013567287752634017,0.011660575866699219,FL,0.013323756523945265
Event 2,event_2,100,7,7,7,15.678277116300542,78.3913855815027,0.001,0.75,0.25,13000,150,1,5,0.5,3.135655423260108,3.135655423260108,Success,"[0, 0, 1, 2, 3, 4, 5]",0.8261246019538023,0.8188517093658447,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.08410022148756849,0.7082769870758057,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.8311898914369789,0.07364845275878906,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.42115297870401763,0.06914401054382324,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.08563740285713016,0.014483451843261719,FL,0.08410022148756849
Event 3,event_3,100,7,7,7,56.66050686419712,283.30253432098556,0.001,0.75,0.25,13000,150,1,5,0.5,11.332101372839423,11.332101372839423,Success,"[0, 0, 1, 2, 3, 4, 5]",2.9855728618834214,0.8398399353027344,Unfeasible Type A,,,,3.123283386230469e-05,Unfeasible Type A,,,,3.0517578125e-05,Unfeasible Type A,,,,2.956390380859375e-05,Unfeasible Type A,,,,,4.9114227294921875e-05,PL,2.9855728618834214
Event 4,event_4,100,7,7,7,7.684562104774785,38.42281052387392,0.001,0.75,0.25,13000,150,1,5,0.5,1.536912420954957,1.536912420954957,Success,"[0, 0, 1, 2, 3, 4, 5]",0.4049173109352225,0.8846204280853271,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.041220943491661693,0.6888589859008789,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.40740001559516703,0.06258368492126465,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.2064242261100568,0.060123443603515625,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.041974378681636074,0.012958288192749023,FL,0.041220943491661693
Event 5,event_5,100,7,7,7,14.359027939722884,71.79513969861442,0.001,0.75,0.25,13000,150,1,5,0.5,2.8718055879445767,2.8718055879445767,Success,"[0, 0, 1, 2, 3, 4, 5]",0.7566103184143514,0.872868537902832,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.0770236054077131,0.7025542259216309,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.7612493889371847,0.07381582260131836,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.38571504657375255,0.07013201713562012,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.07843144059711003,0.014506340026855469,FL,0.0770236054077131
Event 6,event_6,100,7,7,7,20.888036971848766,104.44018485924384,0.001,0.75,0.25,13000,150,1,5,0.5,4.177607394369754,4.177607394369754,Success,"[0, 0, 1, 2, 3, 4, 5]",1.100638871282748,0.829439640045166,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.11204601900672834,0.7096831798553467,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",1.1073873139326584,0.07407665252685547,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.5610985776505631,0.06822752952575684,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.11409399283980245,0.014121294021606445,FL,0.11204601900672834
Event 7,event_7,100,7,7,7,30.89814216504561,154.49071082522806,0.001,0.75,0.25,13000,150,1,5,0.5,6.179628433009122,6.179628433009122,Success,"[0, 0, 1, 2, 3, 4, 5]",1.6280944141884102,0.8354413509368896,Unfeasible Type A,,,,3.123283386230469e-05,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",1.6380768907904475,0.07176089286804199,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.8299920018432303,0.06786417961120605,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.16877088142284552,0.013991117477416992,FSL,0.16877088142284552
Event 8,event_8,100,7,7,7,26.314232515564306,131.57116257782153,0.001,0.75,0.25,13000,150,1,5,0.5,5.262846503112861,5.262846503112861,Success,"[0, 0, 1, 2, 3, 4, 5]",1.3865576364889232,0.8757960796356201,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.141152804380444,0.6712660789489746,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",1.3950591576810236,0.06496357917785645,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6', 'processor_7']",0.7068581148310803,0.06971359252929688,Success,processor_14,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10', 'processor_12']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11', 'processor_13']",0.14373279117882257,0.014228582382202148,FL,0.141152804380444
Event 9,event_9,100,7,7,7,55.62383614844962,278.1191807422481,0.001,0.75,0.25,13000,150,1,5,0.5,11.124767229689924,11.124767229689924,Success,"[0, 0, 1, 2, 3, 4, 5]",2.9309482895501944,0.8719031810760498,Unfeasible Type A,,,,3.1948089599609375e-05,Unfeasible Type A,,,,3.0994415283203125e-05,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,,5.1021575927734375e-05,PL,2.9309482895501944
