,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.9772307700413358,0.92881178855896,Unfeasible Type A,,,,5.078315734863281e-05,Unfeasible Type A,,,,3.504753112792969e-05,Unfeasible Type A,,,,3.314018249511719e-05,Unfeasible Type A,,,,,5.2928924560546875e-05,PL,1.9772307700413358
Event 1,event_1,100,7,6,6,60.48,302.4,0.001,0.75,0.25,13000,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 1, 2, 3, 4, 5]",3.186830769436536,0.7959258556365967,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,2.9087066650390625e-05,Unfeasible Type A,,,,2.765655517578125e-05,Unfeasible Type A,,,,,4.601478576660156e-05,PL,3.186830769436536
Event 2,event_2,100,7,1,1,60.48,302.4,0.001,0.75,0.25,13000,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 1, 1, 2]",1.977230770041336,0.8785591125488281,Unfeasible Type A,,,,3.266334533691406e-05,Unfeasible Type A,,,,3.147125244140625e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,,4.935264587402344e-05,PL,1.977230770041336
Event 3,event_3,100,7,6,6,60.48,302.4,0.001,0.75,0.25,13000,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 1, 2, 3, 4, 5]",3.186830769436536,0.8364534378051758,Unfeasible Type A,,,,5.7697296142578125e-05,Unfeasible Type A,,,,5.245208740234375e-05,Unfeasible Type A,,,,2.9802322387695312e-05,Unfeasible Type A,,,,,5.0067901611328125e-05,PL,3.186830769436536
Event 4,event_4,100,7,5,5,60.48,302.4,0.001,0.75,0.25,13000,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 1, 2, 3, 4, 4]",2.783630769638136,0.8765454292297363,Unfeasible Type A,,,,3.337860107421875e-05,Unfeasible Type A,,,,3.147125244140625e-05,Unfeasible Type A,,,,3.075599670410156e-05,Unfeasible Type A,,,,,5.14984130859375e-05,PL,2.783630769638136
Event 5,event_5,100,7,2,2,60.48,302.4,0.001,0.75,0.25,13000,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.9772307700413358,0.863537073135376,Unfeasible Type A,,,,3.147125244140625e-05,Unfeasible Type A,,,,3.0517578125e-05,Unfeasible Type A,,,,2.9802322387695312e-05,Unfeasible Type A,,,,,4.935264587402344e-05,PL,1.9772307700413358
Event 6,event_6,100,7,3,3,60.48,302.4,0.001,0.75,0.25,13000,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.9772307700413358,0.8543221950531006,Unfeasible Type A,,,,3.218650817871094e-05,Unfeasible Type A,,,,3.123283386230469e-05,Unfeasible Type A,,,,3.0517578125e-05,Unfeasible Type A,,,,,5.078315734863281e-05,PL,1.9772307700413358
Event 7,event_7,100,7,4,4,60.48,302.4,0.001,0.75,0.25,13000,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 1, 2, 3, 3, 3]",2.380430769839736,0.8893406391143799,Unfeasible Type A,,,,3.504753112792969e-05,Unfeasible Type A,,,,3.170967102050781e-05,Unfeasible Type A,,,,3.075599670410156e-05,Unfeasible Type A,,,,,4.982948303222656e-05,PL,2.380430769839736
Event 8,event_8,100,7,1,1,60.48,302.4,0.001,0.75,0.25,13000,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 1, 1, 2]",1.977230770041336,0.8506605625152588,Unfeasible Type A,,,,3.170967102050781e-05,Unfeasible Type A,,,,3.075599670410156e-05,Unfeasible Type A,,,,2.9802322387695312e-05,Unfeasible Type A,,,,,4.887580871582031e-05,PL,1.977230770041336
Event 9,event_9,100,7,6,6,60.48,302.4,0.001,0.75,0.25,13000,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 1, 2, 3, 4, 5]",3.186830769436536,0.8977601528167725,Unfeasible Type A,,,,3.695487976074219e-05,Unfeasible Type A,,,,3.2901763916015625e-05,Unfeasible Type A,,,,3.147125244140625e-05,Unfeasible Type A,,,,,5.316734313964844e-05,PL,3.186830769436536
