,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 10,event_10,100,7,3,3,60.48,302.4,0.001,0.75,0.25,7376.457399469935,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",2.7161370261671314,0.8687398433685303,Unfeasible Type A,,,,3.314018249511719e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,2.9325485229492188e-05,Unfeasible Type A,,,,,4.863739013671875e-05,PL,2.7161370261671314
Event 11,event_11,100,7,3,3,60.48,302.4,0.001,0.75,0.25,16872.962603930348,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.75475682685041,0.8562014102935791,Unfeasible Type A,,,,3.123283386230469e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,2.9802322387695312e-05,Unfeasible Type A,,,,,4.9114227294921875e-05,PL,1.75475682685041
Event 12,event_12,100,7,3,3,60.48,302.4,0.001,0.75,0.25,19036.96234611828,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.669870301907695,0.8637137413024902,Unfeasible Type A,,,,5.221366882324219e-05,Unfeasible Type A,,,,3.0517578125e-05,Unfeasible Type A,,,,2.956390380859375e-05,Unfeasible Type A,,,,,4.863739013671875e-05,PL,1.669870301907695
Event 13,event_13,100,7,3,3,60.48,302.4,0.001,0.75,0.25,9844.154081435925,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",2.2879474595527087,0.8913969993591309,Unfeasible Type A,,,,3.647804260253906e-05,Unfeasible Type A,,,,3.457069396972656e-05,Unfeasible Type A,,,,3.0994415283203125e-05,Unfeasible Type A,,,,,5.078315734863281e-05,PL,2.2879474595527087
Event 14,event_14,100,7,3,3,60.48,302.4,0.001,0.75,0.25,9488.627969857494,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",2.335905367110773,0.8381178379058838,Unfeasible Type A,,,,3.361701965332031e-05,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,2.956390380859375e-05,Unfeasible Type A,,,,,4.839897155761719e-05,PL,2.335905367110773
Event 15,event_15,100,7,3,3,60.48,302.4,0.001,0.75,0.25,15070.38600083298,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.8440767940196827,0.8790082931518555,Unfeasible Type A,,,,3.504753112792969e-05,Unfeasible Type A,,,,3.170967102050781e-05,Unfeasible Type A,,,,3.0517578125e-05,Unfeasible Type A,,,,,5.030632019042969e-05,PL,1.8440767940196827
Event 16,event_16,100,7,3,3,60.48,302.4,0.001,0.75,0.25,11176.949606975133,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",2.1353201054066178,0.8403031826019287,Unfeasible Type A,,,,3.266334533691406e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,2.9802322387695312e-05,Unfeasible Type A,,,,,4.935264587402344e-05,PL,2.1353201054066178
Event 17,event_17,100,7,3,3,60.48,302.4,0.001,0.75,0.25,10467.958152892068,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",2.2116731351475525,0.8857903480529785,Unfeasible Type A,,,,4.887580871582031e-05,Unfeasible Type A,,,,3.4809112548828125e-05,Unfeasible Type A,,,,3.3855438232421875e-05,Unfeasible Type A,,,,,5.650520324707031e-05,PL,2.2116731351475525
Event 18,event_18,100,7,3,3,60.48,302.4,0.001,0.75,0.25,11679.6843753406,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",2.0867962760423246,0.8504951000213623,Unfeasible Type A,,,,3.0994415283203125e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,2.9802322387695312e-05,Unfeasible Type A,,,,,4.9114227294921875e-05,PL,2.0867962760423246
Event 19,event_19,100,7,3,3,60.48,302.4,0.001,0.75,0.25,18054.69519632792,150,1,5,0.5,12.096,12.096,Success,"[0, 0, 0, 1, 2, 2, 2]",1.7058794090745548,0.8705058097839355,Unfeasible Type A,,,,3.170967102050781e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,,7.271766662597656e-05,PL,1.7058794090745548
