,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,3,3,19.158656585661284,95.79328292830641,0.001,0.75,0.25,13000,150,1,5,0.5,3.8317313171322565,3.8317313171322565,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6263406963293112,0.9165968894958496,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.102769408290299,0.7258377075195312,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.43517987814137543,0.07774829864501953,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.25366832987646076,0.07379913330078125,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.10464782450607334,0.0031287670135498047,FL,0.102769408290299
Event 1,event_1,100,7,3,3,60.42506505680871,302.1253252840436,0.001,0.75,0.25,13000,150,1,5,0.5,12.085013011361744,12.085013011361744,Success,"[0, 0, 0, 1, 2, 2, 2]",1.9754348199747347,0.8099658489227295,Unfeasible Type A,,,,3.2901763916015625e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,2.8848648071289062e-05,Unfeasible Type A,,,,,4.76837158203125e-05,PL,1.9754348199747347
Event 2,event_2,100,7,3,3,22.33709269076727,111.68546345383636,0.001,0.75,0.25,13000,150,1,5,0.5,4.467418538153455,4.467418538153455,Success,"[0, 0, 0, 1, 2, 2, 2]",0.7302511075001554,0.879361629486084,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.11981893346683561,0.6844184398651123,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5073765601322274,0.06183671951293945,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2957521041114952,0.06614351272583008,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.1220089804013493,0.001538991928100586,FL,0.11981893346683561
Event 3,event_3,100,7,3,3,17.185813613847138,85.9290680692357,0.001,0.75,0.25,13000,150,1,5,0.5,3.4371627227694277,3.4371627227694277,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5618439068398519,0.9138100147247314,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.09218683409185469,0.7245924472808838,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.39036767744143297,0.06532549858093262,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.22754709431233336,0.06052255630493164,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0938718223282908,0.0014843940734863281,FL,0.09218683409185469
Event 4,event_4,100,7,3,3,8.778209092759017,43.89104546379508,0.001,0.75,0.25,13000,150,1,5,0.5,1.7556418185518032,1.7556418185518032,Success,"[0, 0, 0, 1, 2, 2, 2]",0.28697991276910034,0.8726406097412109,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.04708740147265634,0.726372241973877,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.19939289303763985,0.06975412368774414,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.11622702405686117,0.07080745697021484,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.047948063608726985,0.0015170574188232422,FL,0.04708740147265634
Event 5,event_5,100,7,3,3,16.971315101399178,84.85657550699588,0.001,0.75,0.25,13000,150,1,5,0.5,3.3942630202798356,3.3942630202798356,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5548314554685009,0.8466761112213135,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.09103623748793487,0.7125661373138428,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3854954445638116,0.06989192962646484,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.22470704761228816,0.06966114044189453,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09270019515355181,0.0026879310607910156,FL,0.09103623748793487
Event 6,event_6,100,7,3,3,39.761678259852985,198.8083912992649,0.001,0.75,0.25,13000,150,1,5,0.5,7.952335651970596,7.952335651970596,Success,"[0, 0, 0, 1, 2, 2, 2]",1.2999010205679777,0.8423573970794678,Unfeasible Type A,,,,3.0517578125e-05,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.9031678302895111,0.07118988037109375,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5264606352820442,0.07111620903015137,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.21718501555571484,0.0018076896667480469,FSL,0.21718501555571484
Event 7,event_7,100,7,3,3,3.7728217769776453,18.864108884888225,0.001,0.75,0.25,13000,150,1,5,0.5,0.754564355395529,0.754564355395529,Success,"[0, 0, 0, 1, 2, 2, 2]",0.12334225045566322,0.8846762180328369,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.020237883585026605,0.6930751800537109,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.0856978731195153,0.06054830551147461,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.04995367993713586,0.0602269172668457,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.020607791024383388,0.0014679431915283203,FL,0.020237883585026605
Event 8,event_8,100,7,3,3,44.981113505063185,224.90556752531592,0.001,0.75,0.25,13000,150,1,5,0.5,8.996222701012638,8.996222701012638,Success,"[0, 0, 0, 1, 2, 2, 2]",1.4705364036540576,0.8756744861602783,Unfeasible Type A,,,,3.266334533691406e-05,Unfeasible Type A,,,,2.956390380859375e-05,Unfeasible Type A,,,,2.9325485229492188e-05,Unfeasible Type A,,,,,4.792213439941406e-05,PL,1.4705364036540576
Event 9,event_9,100,7,3,3,44.81146006445031,224.05730032225154,0.001,0.75,0.25,13000,150,1,5,0.5,8.962292012890062,8.962292012890062,Success,"[0, 0, 0, 1, 2, 2, 2]",1.4649900411702208,0.8779397010803223,Unfeasible Type A,,,,3.123283386230469e-05,Unfeasible Type A,,,,3.123283386230469e-05,Unfeasible Type A,,,,3.170967102050781e-05,Unfeasible Type A,,,,,4.887580871582031e-05,PL,1.4649900411702208
