,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 0,event_0,100,7,6,6,0.63,3.15,0.001,0.75,0.25,13000,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 1, 2, 3, 4, 5]",0.03319615385242051,0.8570783138275146,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.0033793980783119655,0.7099113464355469,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.02862730770064103,0.07602620124816895,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.014777751828103633,0.07459783554077148,Success,processor_12,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11']",0.003441166616384616,0.00981903076171875,FL,0.0033793980783119655
Event 1,event_1,100,7,4,4,0.63,3.15,0.001,0.75,0.25,13000,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 1, 2, 3, 3, 3]",0.024796153856620512,0.8322334289550781,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.0033793980783119655,0.6927340030670166,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.019082538467094016,0.0696868896484375,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.010486886443488249,0.0692589282989502,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.003441166616384616,0.0031859874725341797,FL,0.0033793980783119655
Event 2,event_2,100,7,3,3,0.63,3.15,0.001,0.75,0.25,13000,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.020596153858720514,0.8989031314849854,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0033793980783119655,0.6675162315368652,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.014310153850320514,0.07184958457946777,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.008341453751180557,0.07208609580993652,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.003441166616384616,0.0014882087707519531,FL,0.0033793980783119655
Event 3,event_3,100,7,4,4,0.63,3.15,0.001,0.75,0.25,13000,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 1, 2, 3, 3, 3]",0.024796153856620512,0.9068520069122314,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.0033793980783119655,0.6668415069580078,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.019082538467094016,0.07142496109008789,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.010486886443488249,0.06983208656311035,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.003441166616384616,0.003115415573120117,FL,0.0033793980783119655
Event 4,event_4,100,7,1,1,0.63,3.15,0.001,0.75,0.25,13000,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 0, 0, 0, 0]",0.010096153863970513,0.904524564743042,Success,processor_26,['processor_0'],0.0033793980783119655,0.6784260272979736,Success,processor_0,['processor_1'],0.004765384616773505,0.05952858924865723,Success,processor_0,['processor_1'],0.004050588366565171,0.05989241600036621,Success,processor_2,['processor_0'],['processor_1'],0.003441166616384616,0.00018072128295898438,FL,0.0033793980783119655
Event 5,event_5,100,7,5,5,0.63,3.15,0.001,0.75,0.25,13000,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 1, 2, 3, 4, 4]",0.028996153854520507,0.8595890998840332,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.0033793980783119655,0.8102304935455322,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.023854923083867528,0.06931495666503906,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.012632319135795942,0.05994129180908203,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.003441166616384616,0.005271434783935547,FL,0.0033793980783119655
Event 6,event_6,100,7,4,4,0.63,3.15,0.001,0.75,0.25,13000,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 1, 2, 3, 3, 3]",0.024796153856620512,0.8370473384857178,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.0033793980783119655,0.7530033588409424,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.019082538467094016,0.0715334415435791,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.010486886443488249,0.06823515892028809,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.003441166616384616,0.0033271312713623047,FL,0.0033793980783119655
Event 7,event_7,100,7,2,2,0.63,3.15,0.001,0.75,0.25,13000,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 0, 1, 1, 1]",0.016396153860820516,0.8382434844970703,Success,processor_26,"['processor_0', 'processor_1']",0.0033793980783119655,0.7396450042724609,Success,processor_0,"['processor_1', 'processor_2']",0.009537769233547008,0.06958794593811035,Success,processor_0,"['processor_1', 'processor_2']",0.006196021058872864,0.06874632835388184,Success,processor_4,"['processor_0', 'processor_2']","['processor_1', 'processor_3']",0.003441166616384616,0.0006303787231445312,FL,0.0033793980783119655
Event 8,event_8,100,7,1,1,0.63,3.15,0.001,0.75,0.25,13000,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 0, 0, 0, 0]",0.010096153863970513,0.8382070064544678,Success,processor_26,['processor_0'],0.0033793980783119655,0.7451441287994385,Success,processor_0,['processor_1'],0.004765384616773505,0.07070159912109375,Success,processor_0,['processor_1'],0.004050588366565171,0.07226419448852539,Success,processor_2,['processor_0'],['processor_1'],0.003441166616384616,0.00019788742065429688,FL,0.0033793980783119655
Event 9,event_9,100,7,3,3,0.63,3.15,0.001,0.75,0.25,13000,150,1,5,0.5,0.126,0.126,Success,"[0, 0, 0, 1, 2, 2, 2]",0.020596153858720514,0.8692550659179688,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.0033793980783119655,0.7018241882324219,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.014310153850320514,0.07066965103149414,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.008341453751180557,0.07012057304382324,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.003441166616384616,0.0025763511657714844,FL,0.0033793980783119655
