,0
0,0.10094030698140463
1,0.10444760322570801
2,0.10823527971903482
3,0.10710835456848145
4,0.0997161865234375
5,0.10611812273661295
6,0.10589718818664551
7,0.09578259785970052
8,0.09659735361735027
9,0.09594368934631348
10,0.09763177235921223
11,0.10325964291890463
12,0.09560100237528482
13,0.09700846672058105
14,0.09919389088948567
15,0.10853163401285806
16,0.10895069440205893
17,0.10746081670125325
18,0.10860943794250488
19,0.09936825434366861
20,0.0991229216257731
21,0.09635265668233235
22,0.09717830022176106
23,0.10719656944274902
24,0.10596036911010742
25,0.10820174217224121
26,0.09690459569295248
27,0.09678657849629721
28,0.09900267918904622
29,0.09609842300415039
30,0.10055859883626303
31,0.09801244735717773
32,0.09956852595011392
33,0.10618933041890463
34,0.09941482543945312
35,0.10943516095479329
36,0.10709683100382487
37,0.09924507141113281
38,0.10014907519022623
39,0.10607139269510905
40,0.10621833801269531
41,0.10725967089335124
42,0.10839541753133139
43,0.09988045692443848
44,0.10373584429423013
45,0.10688837369283041
46,0.10705828666687012
47,0.10652558008829752
48,0.09869813919067383
49,0.09673301378885905
50,0.0977190335591634
51,0.10670797030131021
52,0.09905505180358887
53,0.10010782877604166
54,0.09777116775512695
55,0.10186449686686197
56,0.10546771685282388
57,0.10709937413533528
58,0.1066443920135498
59,0.11316068967183432
60,0.10722406705220541
61,0.10739493370056152
62,0.09833439191182454
63,0.10885032018025717
64,0.10574213663736978
65,0.1071164608001709
66,0.1067349910736084
67,0.09659957885742188
68,0.09808985392252605
69,0.1049339771270752
70,0.09836816787719727
71,0.10517231623331705
72,0.10044590632120767
73,0.0994257132212321
74,0.07971302668253581
