,0
0,0.18285667896270752
1,0.19709467887878418
2,0.19084811210632324
3,0.18598675727844238
4,0.18513596057891846
5,0.1850581169128418
6,0.19964349269866943
7,0.18246138095855713
8,0.18566858768463135
9,0.18686413764953613
10,0.18181252479553223
11,0.20535826683044434
12,0.20423495769500732
13,0.21087217330932617
14,0.17990481853485107
15,0.1858006715774536
16,0.18411707878112793
17,0.18190884590148926
18,0.20139849185943604
19,0.20354962348937988
20,0.2039698362350464
21,0.20598375797271729
22,0.2033926248550415
23,0.20629167556762695
24,0.20640218257904053
25,0.20411598682403564
26,0.20452356338500977
27,0.20495390892028809
28,0.20407164096832275
29,0.18829047679901123
30,0.1885087490081787
31,0.18996107578277588
32,0.18837416172027588
33,0.20308589935302734
34,0.19088435173034668
35,0.1876922845840454
36,0.18448221683502197
37,0.2043379545211792
38,0.20484578609466553
39,0.18850374221801758
40,0.18485748767852783
41,0.18486404418945312
42,0.18386590480804443
43,0.18627500534057617
44,0.17806696891784668
45,0.2076038122177124
46,0.1855093240737915
47,0.18279898166656494
48,0.18362510204315186
49,0.1795564889907837
50,0.3023087978363037
51,0.24782192707061768
52,0.2934936285018921
53,0.269686222076416
54,0.28290390968322754
55,0.24081623554229736
56,0.250457763671875
57,0.2321608066558838
58,0.27056753635406494
59,0.20667517185211182
60,0.18658363819122314
61,0.1877504587173462
62,0.18384301662445068
63,0.19515371322631836
64,0.1861741542816162
65,0.1831057071685791
66,0.1821345090866089
67,0.20834755897521973
68,0.18669962882995605
69,0.1895613670349121
70,0.21054935455322266
71,0.2070220708847046
72,0.18785178661346436
73,0.18914222717285156
74,0.18428564071655273
75,0.18658626079559326
76,0.18725848197937012
77,0.18722307682037354
78,0.18726575374603271
79,0.18748784065246582
80,0.18592941761016846
81,0.19302332401275635
82,0.1864912509918213
83,0.20562756061553955
84,0.20411694049835205
85,0.187491774559021
86,0.1867426633834839
87,0.18596720695495605
88,0.18745803833007812
89,0.1846017837524414
90,0.20333898067474365
91,0.19985175132751465
92,0.18624329566955566
93,0.18354558944702148
94,0.2047799825668335
95,0.2088027000427246
96,0.20360982418060303
97,0.18571937084197998
98,0.20529413223266602
99,0.20521259307861328
100,0.18406891822814941
101,0.18308067321777344
102,0.1822664737701416
103,0.20270991325378418
104,0.18601369857788086
105,0.20470118522644043
106,0.2032005786895752
107,0.18678820133209229
108,0.2037982940673828
109,0.18862426280975342
110,0.18323135375976562
111,0.18673229217529297
112,0.1930304765701294
113,0.18158888816833496
114,0.178777813911438
115,0.18713200092315674
116,0.20165205001831055
117,0.18305909633636475
118,0.1890416145324707
119,0.20510053634643555
120,0.1904451847076416
121,0.18260884284973145
122,0.18351483345031738
123,0.18720471858978271
