,0
0,0.11088260014851888
1,0.1162854830423991
2,0.1067654291788737
3,0.10682249069213867
4,0.11591672897338867
5,0.11707925796508789
6,0.11666504542032878
7,0.1079254945119222
8,0.11069170633951823
9,0.11725791295369466
10,0.11492880185445149
11,0.11850396792093913
12,0.1084154446919759
13,0.10549235343933105
14,0.11458237965901692
15,0.10671257972717285
16,0.10775589942932129
17,0.10816558202107747
18,0.1068578561147054
19,0.11175060272216797
20,0.11499182383219402
21,0.11672234535217285
22,0.1124877134958903
23,0.10725688934326172
24,0.11486538251241048
25,0.12027319272359212
26,0.1192018985748291
27,0.11587134997049968
28,0.11815722783406575
29,0.11484225591023763
30,0.12093162536621094
31,0.11043453216552734
32,0.1093297799428304
33,0.10883927345275879
34,0.10675183931986491
35,0.10756762822469075
36,0.13619049390157065
37,0.10729694366455078
38,0.11412970225016277
39,0.1198575496673584
40,0.11724297205607097
41,0.11696918805440266
42,0.11823646227518718
43,0.13120428721110025
44,0.11664803822835286
45,0.11575134595235188
46,0.11647907892862956
47,0.11743871370951335
48,0.113648255666097
49,0.10636631647745769
50,0.11008445421854655
51,0.11942132314046223
52,0.11891428629557292
53,0.11751723289489746
54,0.10775391260782878
55,0.10750373204549153
56,0.10807299613952637
57,0.11623851458231609
58,0.10927001635233562
59,0.10824473698933919
60,0.11470603942871094
61,0.10916177431742351
62,0.10839327176411946
63,0.1088861624399821
64,0.11619679133097331
65,0.11837307612101237
66,0.11042149861653645
67,0.10895379384358723
68,0.10800965627034505
69,0.10616270701090495
70,0.10798311233520508
71,0.11667299270629883
72,0.11488684018452962
73,0.10852344830830891
74,0.11495860417683919
75,0.10720101992289226
76,0.1299896240234375
77,0.1092233657836914
78,0.1070864200592041
79,0.13054482142130533
80,0.11477073033650716
81,0.1195968786875407
82,0.12367089589436848
83,0.11685593922932942
84,0.10867691040039062
85,0.11509307225545247
86,0.11057400703430176
87,0.11283230781555176
88,0.13242403666178384
89,0.10755205154418945
90,0.11711955070495605
91,0.1153119405110677
92,0.13172618548075357
93,0.1178876558939616
94,0.1172800064086914
95,0.11337931950887044
96,0.10790356000264485
97,0.10784053802490234
98,0.10485728581746419
99,0.10727039972941081
