,0
0,0.3926053047180176
1,0.39814360936482746
2,0.4152105649312337
3,0.4176638126373291
4,0.41218026479085285
5,0.42123842239379883
6,0.4057133197784424
7,0.4079964955647786
8,0.4210344155629476
9,0.39859811464945477
10,0.4122818311055501
11,0.39952611923217773
12,0.4316849708557129
13,0.3969302177429199
14,0.408746878306071
15,0.3986508051554362
16,0.41657177607218426
17,0.4114081064860026
18,0.4113341172536214
19,0.41524410247802734
20,0.40103594462076825
21,0.40261340141296387
22,0.4075802167256673
23,0.40151413281758624
24,0.3961702187856038
25,0.3962639967600505
26,0.4127161502838135
27,0.4098347822825114
28,0.41913620630900067
29,0.4025201002756755
30,0.41724681854248047
31,0.40802613894144696
32,0.400762399037679
33,0.3994916280110677
34,0.415938138961792
35,0.41542689005533856
36,0.5041062831878662
37,0.4079736073811849
38,0.41343887646993
39,0.40911364555358887
40,0.4046465555826823
41,0.4153241316477458
42,0.4082504113515218
43,0.41382471720377606
44,0.41187270482381183
45,0.42812395095825195
46,0.4163876374562581
47,0.39619000752766925
48,0.41223597526550293
49,0.4126468499501546
50,0.41124995549519855
51,0.41523170471191406
52,0.39972654978434247
53,0.40062419573465985
54,0.41420380274454754
55,0.4031555652618408
56,0.4140018622080485
57,0.4205602804819743
58,0.42031168937683105
59,0.4029081662495931
60,0.4036739667256673
61,0.41800975799560547
62,0.41223978996276855
63,0.4087785879770915
64,0.4062257607777913
65,0.40388957659403485
66,0.41002639134724933
67,0.40201648076375324
68,0.41638461748758954
69,0.4183340867360433
70,0.4039039611816406
71,0.4065179030100505
72,0.39679773648579914
73,0.41829903920491535
74,0.3994129498799642
75,0.3997822602589925
76,0.41527589162190753
77,0.4041304588317871
78,0.4117736021677653
79,0.414519468943278
80,0.4019156297047933
81,0.3968270619710286
82,0.41485198338826496
83,0.41875338554382324
84,0.4148344198862712
85,0.4103916486104329
86,0.413909912109375
87,0.4189150333404541
88,0.4145793914794922
89,0.39789191881815594
90,0.41002615292867023
91,0.40105557441711426
92,0.4136171340942383
93,0.41739678382873535
94,0.4163805643717448
95,0.41292572021484375
96,0.400690237681071
97,0.4167794386545817
98,0.4040125211079915
99,0.40009355545043945
100,0.396529754002889
101,0.39797504742940265
102,0.39556105931599933
103,0.4023459752400716
104,0.4241987069447835
105,0.3992563883463542
106,0.39667685826619464
107,0.41063086191813153
108,0.40376989046732586
109,0.39809584617614746
110,0.4242099126180013
111,0.41139880816141766
112,0.4154629707336426
113,0.40924493471781415
114,0.4173135757446289
115,0.3989566961924235
116,0.3977370262145996
117,0.41803352038065594
118,0.41020965576171875
119,0.4089031219482422
120,0.41367093722025555
121,0.4252055486043294
122,0.4194459915161133
123,0.3822032610575358
