,0
0,0.11831021308898926
1,0.11075393358866374
2,0.12091310818990073
3,0.15010460217793783
4,0.11379249890645346
5,0.14214769999186197
6,0.1180558999379476
7,0.1128231684366862
8,0.15192008018493652
9,0.12180304527282715
10,0.13825281461079916
11,0.12118832270304362
12,0.12559294700622559
13,0.14549803733825684
14,0.14546998341878256
15,0.17107129096984863
16,0.18278861045837402
17,0.1909062067667643
18,0.20987955729166669
19,0.3394348621368408
20,0.33441003163655597
21,0.1996146043141683
22,0.20475530624389648
23,0.23698743184407553
24,0.22953716913859049
25,0.23685057957967123
26,0.22372086842854816
27,0.22685615221659344
28,0.273988405863444
29,0.2234371503194173
30,0.19694813092549643
31,0.19080305099487305
32,0.20722754796346027
33,0.19685808817545575
34,0.19279416402180988
35,0.1945044994354248
36,0.18151060740152997
37,0.1887523333231608
38,0.19501535097757974
39,0.1751574675242106
40,0.18641948699951172
41,0.1942489941914876
42,0.19514187177022296
43,0.18769407272338867
44,0.19249200820922852
45,0.197401762008667
46,0.18825991948445636
47,0.22180994351704914
48,0.18701259295145672
49,0.19797062873840332
50,0.1972697575887044
51,0.18133258819580078
52,0.19876440366109213
53,0.19618821144104004
54,0.18682392438252765
55,0.1916649341583252
56,0.193498690923055
57,0.20483628908793133
58,0.18521475791931152
59,0.20330341657002765
60,0.1857616106669108
61,0.18480340639750165
62,0.20364967981974286
63,0.19049803415934244
64,0.1646893819173177
65,0.20265968640645343
66,0.18893790245056152
67,0.1881883144378662
68,0.19428253173828125
69,0.2161412239074707
70,0.23287375768025717
71,0.27214248975118005
72,0.2762434482574463
73,0.2870163122812907
74,0.18673698107401532
75,0.3420618375142415
76,0.18712306022644043
77,0.1989944775899251
78,0.19216569264729816
79,0.1757191022237142
80,0.18587279319763184
81,0.17504994074503583
82,0.18819483121236166
83,0.17465686798095703
84,0.18930061658223468
85,0.1634969711303711
86,0.18715874354044598
87,0.16458527247111002
88,0.22252225875854492
89,0.23023883501688638
90,0.19271278381347656
91,0.2015702724456787
92,0.2041138807932536
93,0.194319486618042
94,0.20247729619344074
95,0.2158239682515462
96,0.19800702730814615
97,0.19939128557840982
98,0.20549519856770831
99,0.20065832138061523
