,0
0,0.10661943753560384
1,0.10638825098673503
2,0.10472464561462402
3,0.10531139373779297
4,0.1039438247680664
5,0.10520625114440918
6,0.10430113474527995
7,0.10401614507039388
8,0.1022331714630127
9,0.10821326573689778
10,0.10662047068277995
11,0.11123307545979817
12,0.10527237256368001
13,0.1052541732788086
14,0.1144249439239502
15,0.1136790116628011
16,0.1035751501719157
17,0.10584433873494466
18,0.10816891988118489
19,0.11588652928670247
20,0.10640287399291992
21,0.11344544092814128
22,0.1151280403137207
23,0.1116785208384196
24,0.11302725474039714
25,0.11245354016621907
26,0.1128695805867513
27,0.10492348670959473
28,0.11222696304321289
29,0.10618631045023601
30,0.10872991879781087
31,0.10769176483154297
32,0.10360519091288249
33,0.10027742385864258
34,0.11246140797932942
35,0.1145622730255127
36,0.1057278315226237
37,0.11206634839375813
38,0.11251966158548991
39,0.11376150449117024
40,0.10393961270650227
41,0.10555076599121094
42,0.10379608472188313
43,0.10462299982706706
44,0.10384313265482585
45,0.10952162742614746
46,0.10493874549865723
47,0.10389280319213867
48,0.10487922032674153
49,0.10490989685058594
50,0.10561593373616536
51,0.112181822458903
52,0.11618248621622722
53,0.10367377599080403
54,0.11223220825195312
55,0.10771338144938152
56,0.1057446797688802
57,0.10592198371887207
58,0.1051623026529948
59,0.10505286852518718
60,0.10685356458028157
61,0.10474244753519694
62,0.11287109057108562
63,0.10617224375406902
64,0.10412057240804036
65,0.10735352834065755
66,0.11473202705383301
67,0.10458787282307942
68,0.10412891705830891
69,0.10415259997049968
70,0.11381260553995769
71,0.10478623708089192
72,0.11352793375651042
73,0.10560115178426106
74,0.09910917282104492
