,0
0,0.4110652605692546
1,0.41838550567626953
2,0.40484412511189777
3,0.40537595748901367
4,0.398468812306722
5,0.4062031904856364
6,0.4090995788574219
7,0.41293883323669434
8,0.411052942276001
9,0.41062410672505695
10,0.40583618481953937
11,0.40230711301167804
12,0.39081819852193195
13,0.3956922690073649
14,0.403192679087321
15,0.4044930140177409
16,0.4056900342305501
17,0.4045998255411784
18,0.40912453333536786
19,0.41726406415303546
20,0.40306560198465985
21,0.4001797040303548
22,0.402843713760376
23,0.4028443495432536
24,0.4055484930674235
25,0.4024391174316406
26,0.4065710703531901
27,0.4121232032775879
28,0.3998665014902751
29,0.4056661128997803
30,0.40719811121622723
31,0.40213871002197266
32,0.40735602378845215
33,0.3943130175272624
34,0.398171345392863
35,0.40201934178670246
36,0.40194185574849445
37,0.4063297112782796
38,0.40566492080688477
39,0.4134649435679118
40,0.3975371519724528
41,0.40478515625
42,0.3970307509104411
43,0.38863388697306317
44,0.4055775006612142
45,0.3944718837738037
46,0.40453163782755536
47,0.4100955327351888
48,0.4054379463195801
49,0.4022380510965983
50,0.4082266489664714
51,0.3909514745076497
52,0.39467573165893555
53,0.40646759668986004
54,0.41192833582560223
55,0.39594117800394696
56,0.38977956771850586
57,0.40699060757954914
58,0.402297576268514
59,0.41129597028096515
60,0.4058331648508708
61,0.3877979914347331
62,0.4056235154469808
63,0.3999354839324951
64,0.4073492685953776
65,0.4048759937286377
66,0.40448546409606934
67,0.412003755569458
68,0.40263891220092773
69,0.41211628913879395
70,0.4046723047892253
71,0.4091990788777669
72,0.4024048646291097
73,0.40596667925516766
74,0.4022994836171468
75,0.39366896947224933
76,0.39467692375183105
77,0.40650399525960285
78,0.40373412768046063
79,0.40906206766764325
80,0.3884078661600749
81,0.4020121892293294
82,0.41093643506368
83,0.39476823806762695
84,0.392841895421346
85,0.410411278406779
86,0.39093836148579914
87,0.4014420509338379
88,0.40743525822957355
89,0.39726916948954266
90,0.4134228229522705
91,0.4136466979980469
92,0.41158731778462726
93,0.3902742067972819
94,0.40429115295410156
95,0.4070412317911784
96,0.39247854550679523
97,0.3911387125651042
98,0.40909353892008465
99,0.3872959613800049
