,0
0,0.18156349658966064
1,0.1894434690475464
2,0.18076705932617188
3,0.18149709701538086
4,0.21355843544006348
5,0.20660459995269775
6,0.2046360969543457
7,0.2027440071105957
8,0.18295490741729736
9,0.20659959316253662
10,0.2001560926437378
11,0.18421363830566406
12,0.2006683349609375
13,0.20957708358764648
14,0.19798779487609863
15,0.18468618392944336
16,0.19740605354309082
17,0.1832726001739502
18,0.20361995697021484
19,0.20252811908721924
20,0.2049267292022705
21,0.21323323249816895
22,0.18595802783966064
23,0.1812649965286255
24,0.18085086345672607
25,0.18057167530059814
26,0.19694602489471436
27,0.18465793132781982
28,0.1856471300125122
29,0.20200574398040771
30,0.18445169925689697
31,0.18214941024780273
32,0.20495760440826416
33,0.1832965612411499
34,0.18490970134735107
35,0.18545615673065186
36,0.18446779251098633
37,0.18551433086395264
38,0.18443679809570312
39,0.18427538871765137
40,0.18748700618743896
41,0.1850658655166626
42,0.1840991973876953
43,0.1972719430923462
44,0.21378839015960693
45,0.18582749366760254
46,0.18548691272735596
47,0.18484091758728027
48,0.18400537967681885
49,0.18213355541229248
50,0.1852630376815796
51,0.18362200260162354
52,0.18361365795135498
53,0.20228338241577148
54,0.20075654983520508
55,0.1808934211730957
56,0.2012258768081665
57,0.2037869691848755
58,0.20712053775787354
59,0.2016596794128418
60,0.20297646522521973
61,0.20342528820037842
62,0.2077467441558838
63,0.20421886444091797
64,0.18576717376708984
65,0.1993398666381836
66,0.1901848316192627
67,0.19839990139007568
68,0.20376312732696533
69,0.2016603946685791
70,0.18067574501037598
71,0.17923080921173096
72,0.18189787864685059
73,0.20260751247406006
74,0.17330503463745117
