,0
0,0.3646888732910156
1,0.3588259220123291
2,0.3443305492401123
3,0.34957051277160645
4,0.35588836669921875
5,0.35217905044555664
6,0.32361531257629395
7,0.33119845390319824
8,0.3219616413116455
9,0.3209867477416992
10,0.33266615867614746
11,0.33894968032836914
12,0.32167768478393555
13,0.3329930305480957
14,0.341416597366333
15,0.3215818405151367
16,0.3245229721069336
17,0.330580472946167
18,0.31874799728393555
19,0.31714367866516113
20,0.3354678153991699
21,0.3271830081939697
22,0.31665730476379395
23,0.31889963150024414
24,0.3222026824951172
25,0.31897902488708496
26,0.3299431800842285
27,0.32177138328552246
28,0.32630395889282227
29,0.31389927864074707
30,0.31884312629699707
31,0.3476221561431885
32,0.34034013748168945
33,0.315000057220459
34,0.3199446201324463
35,0.3236703872680664
36,0.3206155300140381
37,0.32404446601867676
38,0.3202207088470459
39,0.3202836513519287
40,0.34046244621276855
41,0.3198401927947998
42,0.3213629722595215
43,0.34003329277038574
44,0.3146545886993408
45,0.32035088539123535
46,0.3158583641052246
47,0.3200383186340332
48,0.31682252883911133
49,0.3193988800048828
50,0.32445716857910156
51,0.3201284408569336
52,0.32589268684387207
53,0.3192780017852783
54,0.34630894660949707
55,0.3197300434112549
56,0.3291506767272949
57,0.34690260887145996
58,0.3426997661590576
59,0.3183774948120117
60,0.31902337074279785
61,0.33252382278442383
62,0.3395819664001465
63,0.3171257972717285
64,0.3319859504699707
65,0.31996607780456543
66,0.32143235206604004
67,0.316464900970459
68,0.3197665214538574
69,0.319293737411499
70,0.31678104400634766
71,0.3243091106414795
72,0.3175234794616699
73,0.32930445671081543
74,0.3173797130584717
75,0.32664942741394043
76,0.3178260326385498
77,0.32274413108825684
78,0.3183460235595703
79,0.33890390396118164
80,0.32557153701782227
81,0.3206913471221924
82,0.34828734397888184
83,0.32183361053466797
84,0.3431053161621094
85,0.3187229633331299
86,0.32492494583129883
87,0.3116576671600342
88,0.3159513473510742
89,0.31560802459716797
90,0.31673240661621094
91,0.317363977432251
92,0.31823086738586426
93,0.3175992965698242
94,0.32566165924072266
95,0.31771087646484375
96,0.33590126037597656
97,0.339402437210083
98,0.3340151309967041
99,0.3532440662384033
100,0.34920215606689453
101,0.34076571464538574
102,0.33826375007629395
103,0.3157947063446045
104,0.318528413772583
105,0.3295934200286865
106,0.3488953113555908
107,0.32982873916625977
108,0.33231639862060547
109,0.31920433044433594
110,0.32549428939819336
111,0.3201606273651123
112,0.33590269088745117
113,0.3166830539703369
114,0.3310582637786865
115,0.34150028228759766
116,0.3208143711090088
117,0.3426024913787842
118,0.310971736907959
119,0.33159828186035156
120,0.33652782440185547
121,0.3294990062713623
122,0.3256244659423828
123,0.27371978759765625
