,0
0,0.298938512802124
1,0.2359328269958496
2,0.24716222286224365
3,0.27070891857147217
4,0.25417280197143555
5,0.2789527177810669
6,0.2668546438217163
7,0.24555742740631104
8,0.27390170097351074
9,0.27593111991882324
10,0.2943626642227173
11,0.2963876724243164
12,0.26410794258117676
13,0.29531538486480713
14,0.27712535858154297
15,0.30106353759765625
16,0.3005794286727905
17,0.3291827440261841
18,0.26525628566741943
19,0.2472594976425171
20,0.301578164100647
21,0.2529745101928711
22,0.3266497850418091
23,0.2800217866897583
24,0.2928560972213745
25,0.26327431201934814
26,0.3100241422653198
27,0.2945120334625244
28,0.2784377336502075
29,0.28376340866088867
30,0.2526981830596924
31,0.2890794277191162
32,0.29509830474853516
33,0.302734375
34,0.30385518074035645
35,0.2816821336746216
36,0.29518187046051025
37,0.25817573070526123
38,0.2907867431640625
39,0.30217981338500977
40,0.25280308723449707
41,0.34612369537353516
42,0.26391923427581787
43,0.3438023328781128
44,0.24809777736663818
45,0.28266263008117676
46,0.2928924560546875
47,0.3255215883255005
48,0.270888090133667
49,0.29057633876800537
50,0.27756690979003906
51,0.2989790439605713
52,0.30865728855133057
53,0.26747965812683105
54,0.2629678249359131
55,0.2724496126174927
56,0.2667585611343384
57,0.27439916133880615
58,0.2872518301010132
59,0.28516685962677
60,0.2502235174179077
61,0.3068050146102905
62,0.26735424995422363
63,0.27122926712036133
64,0.2827235460281372
65,0.24685168266296387
66,0.2530745267868042
67,0.26511240005493164
68,0.3124297857284546
69,0.2873048782348633
70,0.2480313777923584
71,0.3016233444213867
72,0.24809908866882324
73,0.29297935962677
74,0.26694488525390625
75,0.2705498933792114
76,0.3022580146789551
77,0.28311169147491455
78,0.3159977197647095
79,0.2591836452484131
80,0.29337334632873535
81,0.2926126718521118
82,0.2756071090698242
83,0.2677762508392334
84,0.2699239253997803
85,0.2994561195373535
86,0.23878729343414307
87,0.3293569087982178
88,0.18462538719177246
89,0.20167267322540283
90,0.20301222801208496
91,0.18750643730163574
92,0.21161317825317383
93,0.20291054248809814
94,0.18334496021270752
95,0.2180030345916748
96,0.20406556129455566
97,0.2072509527206421
98,0.1984621286392212
99,0.2168213129043579
