,0
0,0.37195833524068195
1,0.37430262565612793
2,0.3717234134674072
3,0.36991723378499347
4,0.37115001678466797
5,0.3791806697845459
6,0.36890093485514325
7,0.38592727979024255
8,0.3682444890340169
9,0.365405003229777
10,0.3678528467814127
11,0.361897865931193
12,0.3679993152618408
13,0.3634100755055746
14,0.3635172049204508
15,0.3621732393900553
16,0.3834102153778076
17,0.3647576967875163
18,0.37072976430257165
19,0.36789449055989587
20,0.37075217564900714
21,0.3700500329335531
22,0.37149985631306964
23,0.3733765284220378
24,0.376158873240153
25,0.37633204460144043
26,0.3668011029561361
27,0.36890085538228357
28,0.36114827791849774
29,0.38009413083394367
30,0.3650360902150472
31,0.3638208707173666
32,0.3726609547932943
33,0.3644531567891439
34,0.3763562043507894
35,0.3631989161173503
36,0.3684124151865641
37,0.35837213198343915
38,0.37891856829325354
39,0.37824932734171546
40,0.3703312873840332
41,0.3659733136494955
42,0.36362584431966144
43,0.37275735537211097
44,0.37397170066833496
45,0.372811237970988
46,0.3643147150675456
47,0.3660745620727539
48,0.3801658948262533
49,0.3717327912648519
50,0.37094648679097497
51,0.36681199073791504
52,0.3701026439666748
53,0.36160985628763836
54,0.3612285455067953
55,0.36138439178466797
56,0.35765624046325684
57,0.37109804153442383
58,0.37471485137939453
59,0.37267065048217773
60,0.38039517402648926
61,0.3642417589823405
62,0.37589557965596515
63,0.36163791020711267
64,0.36508027712504065
65,0.3699382940928141
66,0.36702775955200195
67,0.3696321646372477
68,0.3810445467631022
69,0.3643706639607748
70,0.36894774436950684
71,0.3764669895172119
72,0.36228354771931964
73,0.3676923116048177
74,0.37578320503234863
75,0.3824945290883382
76,0.3801516691843668
77,0.36988989512125653
78,0.3807644049326579
79,0.3648072878519694
80,0.3779657681783041
81,0.3644710381825765
82,0.3640401363372803
83,0.37813520431518555
84,0.3713301022847494
85,0.367321252822876
86,0.379159132639567
87,0.3644808928171793
88,0.3751407464345296
89,0.36273622512817383
90,0.3631244500478109
91,0.36899940172831214
92,0.36371874809265137
93,0.3761107921600342
94,0.37278278668721515
95,0.3746368885040283
96,0.37201952934265137
97,0.37462035814921063
98,0.37548073132832843
99,0.3697647253672282
