,Testbed PL Batch Time [s],Simulator PL Batch Time [s],Simulator Accuracy PL,Testbed FL Batch Time [s],Simulator FL Batch Time [s],Simulator Accuracy FL,Testbed SL Batch Time [s],Simulator SL Batch Time [s],Simulator Accuracy SL,Testbed PSL Batch Time [s],Simulator PSL Batch Time [s],Simulator Accuracy PSL,Testbed FSL Batch Time [s],Simulator FSL Batch Time [s],Simulator Accuracy FSL
0,1.2228991985321045,1.22732028385699,0.9963847508198612,0.392852226893107,0.4320331742527327,0.9002654314333653,1.2361299991607666,1.327888210454968,0.9257697723083349,0.79193115234375,0.7410309461825325,0.935726475703631,0.4068741003672282,0.5064136873201095,0.7553553129505151
1,1.2738711833953855,1.230019924496944,0.9655763789384418,0.3951293627421061,0.4191018361726633,0.93933006328815,1.2176649570465088,1.221952259986158,0.9964790783254137,0.7990031242370605,0.7029626195849725,0.8797995880882272,0.4228498935699463,0.5392379601771611,0.7247532318747946
2,1.227325201034546,1.254750366429811,0.9776545243492535,0.3896583716074625,0.4596488214579859,0.8203799662720168,1.2292499542236328,1.2179658647094105,0.9908203457926105,0.8213479518890381,0.6841475252409674,0.8329569991225765,0.4141815503438313,0.4507892167301041,0.9116144445451927
3,1.2200345993041992,1.2649569154236744,0.9631794736435385,0.3985249996185303,0.4141858610510079,0.9607029384669261,1.2252016067504885,1.250819885148417,0.9790905608866496,0.8464932441711426,0.6872893387097151,0.8119253679132259,0.4179105758666992,0.5594743940515158,0.6612581103236519
4,1.2260184288024902,1.2864715381131395,0.9506915166277747,0.3880993525187174,0.4248007607702601,0.9054329567587397,1.2515802383422852,1.2577627866101782,0.9950602062269042,0.8116519451141357,0.6847849680357516,0.843692881114769,0.3529933293660481,0.4971648675460897,0.5915743268039546
5,1.2185719013214111,1.2690818867756235,0.9585498521675745,0.3943867683410644,0.4346769873789549,0.8978408448960751,1.2169954776763916,1.249279614139842,0.9734722625879512,0.847028374671936,0.7385445026503075,0.8719241583097548,0.3979970614115397,0.4093524560108705,0.9714686471325751
6,1.2240664958953855,1.2826332084409036,0.9521539779563386,0.4029277165730794,0.4205922216247126,0.9561596179039985,1.2559890747070312,1.2850950691506244,0.9768262359683484,0.827100396156311,0.679441209408598,0.8214736839277158,0.4219324588775635,0.461804897858139,0.9055004227770357
7,1.2203829288482666,1.3256571090417673,0.9137367643344103,0.3858298460642496,0.4056535107589932,0.9486207070371572,1.2103500366210938,1.2311738426196437,0.9827952200863452,0.8487696647644043,0.7032217263322766,0.8285189204157904,0.4185438156127929,0.5065334359984635,0.7897720212235263
8,1.2245113849639893,1.2791133280915865,0.955409199295274,0.4023423989613851,0.4180952789815552,0.9608470793512319,1.2320594787597656,1.2083490094025222,0.9807554182521194,0.8502672910690308,0.6834600085792267,0.8038178297084917,0.4145489533742268,0.4588272372422419,0.8931892518178821
9,1.2192649841308594,1.3486216917786118,0.893905993093074,0.3949924310048421,0.4264946953819514,0.9202459037076508,1.2241244316101074,1.2098017935829888,0.9882996877953985,0.8064875602722168,0.680576644029198,0.8438774229815528,0.4221755663553874,0.4364811643196596,0.9661145762466278
10,1.280975103378296,1.2754549944965186,0.9956906977604645,0.4106318155924479,0.42359933671765,0.9684205640361965,1.220322847366333,1.2219683266431294,0.9986516033192793,0.813575267791748,0.67330542989688,0.8275883701878053,0.3987308343251546,0.4805613973477464,0.7947724229527203
11,1.2733454704284668,1.2014763710689722,0.9435588369153962,0.4011983871459961,0.405837430188219,0.9884370346670044,1.2272093296051023,1.3052051420752244,0.9364445734003506,0.8038848638534546,0.6755280951724382,0.8403294122671584,0.4146467844645182,0.5657080449735575,0.6356868878071191
12,1.2173373699188232,1.223218813888916,0.9951685998348305,0.38449494043986,0.4055035516998176,0.945360500099367,1.2303071022033691,1.2798543563105602,0.9597277346294625,0.8499879837036133,0.7106944537072345,0.8361229421274387,0.4108529090881347,0.4954311179728025,0.7941399293669736
13,1.2206289768218994,1.2207055060815908,0.9999373034221335,0.3808749516805013,0.4281545179714797,0.8758659080037401,1.232555866241455,1.325910459230491,0.9242593414660298,0.8038116693496704,0.7377283813406454,0.9177875981043045,0.4289889335632324,0.5479138232001249,0.7227786538708856
14,1.3008112907409668,1.2487029598072577,0.9599416677079831,0.3922816117604574,0.433670047692823,0.8944930511868115,1.2713313102722168,1.3304750834027026,0.953478866875526,0.8655678033828735,0.682724479635643,0.7887590977475949,0.4058755238850911,0.4727178249931478,0.835313298845336
15,1.2024879455566406,1.2088415330021864,0.9947162984302477,0.4352085590362549,0.4170885794816623,0.9583648364023026,1.263460636138916,1.2468947549381708,0.9868884864894804,0.8508578538894653,0.7249714788566447,0.8520477016726528,0.4143002033233642,0.4399637229958018,0.9380557396144771
16,1.2086613178253174,1.216892660713285,0.9931897027177324,0.3957342306772867,0.4092206400392419,0.965920538794752,1.2124578952789309,1.2029740047671666,0.9921779630049896,0.8000437021255493,0.688024364962263,0.8599834773204585,0.4070591926574707,0.5318590969438625,0.6934109177792049
17,1.280879259109497,1.2267126723701596,0.9577114030427851,0.3842736879984537,0.4121774558846494,0.9273856921312084,1.2291312217712402,1.3062325821454843,0.9372716606587073,0.7981334924697876,0.6739124305771146,0.8443605448654001,0.4214497407277425,0.5234019590388067,0.7580916335717345
18,1.2015960216522217,1.2295782399366524,0.9767124576145363,0.3908344904581706,0.4306123485549643,0.8982232656842476,1.2390203475952148,1.2098023799282611,0.9764184924616757,0.8181643486022949,0.7125170244486052,0.8708727356133623,0.4173368612925212,0.4440531825915755,0.9359837968390522
19,1.2428383827209473,1.2575553995068427,0.9881585433870529,0.4079097906748453,0.4120560430048282,0.9898353694253739,1.2334721088409424,1.2860986533966805,0.9573346294751733,0.8217712640762329,0.6906460955093497,0.8404359287078708,0.4137241045633952,0.4489564353419818,0.9148410005847558
