,Testbed PL Batch Time [s],Simulator PL Batch Time [s],Simulator Accuracy PL,Testbed FL Batch Time [s],Simulator FL Batch Time [s],Simulator Accuracy FL,Testbed SL Batch Time [s],Simulator SL Batch Time [s],Simulator Accuracy SL,Testbed PSL Batch Time [s],Simulator PSL Batch Time [s],Simulator Accuracy PSL,Testbed FSL Batch Time [s],Simulator FSL Batch Time [s],Simulator Accuracy FSL
0,1.384709358215332,1.1546797454410411,0.8338787765031341,0.3789370059967041,0.4002751138917847,0.9436895643407648,1.557314157485962,1.200581829865975,0.7709310443848562,0.793678879737854,0.664002973381829,0.8366141399669651,0.4078485171000163,0.5149986187998872,0.7372796584826259
1,1.391103744506836,1.1774178537885795,0.8463911181591918,0.4840333461761474,0.409198625154713,0.845393459742749,1.5567011833190918,1.176733995647996,0.7559151417480421,0.9573882818222046,0.6513755482431418,0.6803671620080556,0.3976260026295979,0.5207929097940593,0.690244334248946
2,1.384063482284546,1.1858521294822486,0.8567902734669886,0.4896036783854166,0.4118488578782924,0.8411882427772214,1.1996233463287354,1.171796400351746,0.9768035975107108,0.939561128616333,0.6772779717916055,0.7208450319661639,0.4227751096089681,0.4264524675982231,0.9913018578774511
3,1.4785072803497314,1.2031399126667968,0.8137531202296154,0.3831435044606526,0.4086570808042115,0.9334098685048201,1.2231531143188477,1.1530072473554078,0.9426516058028411,1.0137423276901243,0.6556024752950441,0.6467151044081149,0.4156541029612223,0.4206082955608204,0.9880809727022944
4,1.3551735877990725,1.1986703861762755,0.8845142769665599,0.4601720968882243,0.4048815058539632,0.8798480146707132,1.2601532936096191,1.1669172843463247,0.9260121687289119,1.104041576385498,0.6497379519393133,0.5885085904703686,0.4062956174214681,0.4958349052942717,0.7796203453016314
5,1.452284574508667,1.192750272104659,0.8212923920287365,0.3771681785583496,0.4212419320782974,0.883145620374415,1.5634067058563232,1.2012208684681884,0.7683354970709588,1.0349669456481934,0.6583804491037941,0.6361366919708287,0.405595858891805,0.4480150247348479,0.8954151899899983
6,1.4286410808563232,1.2011648221496776,0.8407743822050133,0.4737168947855631,0.39193710160312,0.8273656817338924,1.2579774856567385,1.1755110131244977,0.9344451920066054,1.0683279037475586,0.6765448897036842,0.6332745661050794,0.3950162728627522,0.5025459845091859,0.7277840964192513
7,1.4564874172210691,1.1975296244903704,0.8222038929627131,0.4953281879425049,0.40817143699033,0.8240424165759539,1.4995014667510986,1.2591369999668962,0.839703746802603,1.054047465324402,0.6500027357277972,0.6166731168294657,0.4018487930297851,0.476465666074435,0.8143160453909356
8,1.3858301639556885,1.1698822949880454,0.8441743623538649,0.4962701797485351,0.40890491225211,0.8239562418586305,1.4947307109832764,1.1985047025952462,0.8018198152942451,1.039665460586548,0.6649089396158661,0.6395412416997526,0.5145022869110107,0.4045769202929491,0.7863462040605574
9,1.3315465450286863,1.1880043111026837,0.8921988611949647,0.4792870680491129,0.4009836326722766,0.8366251864554533,1.7130424976348877,1.1844494764395226,0.691430293220882,0.8574645519256592,0.6591462598805409,0.7687154628144766,0.4124344189961751,0.4213046994091617,0.9784928706130396
10,1.4411451816558838,1.1648846967053306,0.8083048894261101,0.4539191722869873,0.3876717163791817,0.8540545102467689,1.3980095386505127,1.1916632082147256,0.8523999123532651,0.9802430868148804,0.6529960648391847,0.6661572763149755,0.4589731693267822,0.5070607760870488,0.8952278477829084
11,1.4121286869049072,1.1551947273072365,0.8180520217595632,0.3742580413818359,0.3958865225665046,0.9422097088286681,1.5862798690795898,1.2076670195372163,0.7613202708283395,0.9912110567092896,0.7009962710450753,0.7072119164734754,0.400036096572876,0.4197469107262488,0.9507274110455629
12,1.4625420570373535,1.2043424261722162,0.8234583206528995,0.4275872707366943,0.4237641302035121,0.9910588064827205,1.261389970779419,1.209153139748671,0.9585878814317268,0.9991437196731568,0.6950001924710159,0.6955958174849626,0.3982044855753581,0.4963107114793664,0.7536285264033215
13,1.8152146339416504,1.2127071019396207,0.6680791787725324,0.4780083497365316,0.4198880305662584,0.8784114980369947,1.213630199432373,1.2836347469339435,0.9423180573997645,0.8156623840332031,0.6449076863958586,0.7906551767251858,0.3965997695922851,0.4520239722732262,0.8602515509832025
14,1.324687957763672,1.19675243822803,0.9034221464867681,0.4748652776082357,0.3925572113663667,0.8266706998321043,1.6802752017974854,1.1602915087502508,0.6905365903805647,0.9873696565628052,0.6700101464283541,0.6785808556855684,0.4479375680287679,0.4775401756749089,0.9339135411740239
15,1.3415093421936035,1.1992699003911669,0.8939705916845497,0.4762136141459147,0.3937990452315156,0.8269378143205567,1.260887861251831,1.164019866434164,0.9231747740663514,1.0357706546783447,0.6661025102058731,0.6430984573633525,0.4243842760721842,0.3536916134051556,0.8334229926676068
16,1.3647065162658691,1.1833974552357842,0.8671442842332243,0.4825259049733479,0.4302087213394559,0.89157642502783,1.7033987045288086,1.1636844802469004,0.6831544941023053,0.8156825304031372,0.6616329080486718,0.8111402210878184,0.4037892818450928,0.5026692210893359,0.7551199507019684
17,1.416430950164795,1.181328672672607,0.8340178337215557,0.4641765753428141,0.446793218268355,0.962550119937395,1.2690460681915283,1.178507551655949,0.9286562412469371,1.0215775966644287,0.6605025778460025,0.6465515492926052,0.4184776941935221,0.5338322982520143,0.72434706638116
18,1.4035663604736328,1.1615614949518176,0.827578608082235,0.5607399940490723,0.4038061992670153,0.7201309047909232,1.4879987239837646,1.1962123272143623,0.8039068232611025,0.8532696962356567,0.6529312348060574,0.7652108561766271,0.4124212265014648,0.543802509141098,0.6814390865520435
