,Testbed PL Batch Time [s],Simulator PL Batch Time [s],Simulator Accuracy PL,Testbed FL Batch Time [s],Simulator FL Batch Time [s],Simulator Accuracy FL,Testbed SL Batch Time [s],Simulator SL Batch Time [s],Simulator Accuracy SL,Testbed PSL Batch Time [s],Simulator PSL Batch Time [s],Simulator Accuracy PSL,Testbed FSL Batch Time [s],Simulator FSL Batch Time [s],Simulator Accuracy FSL
0,0.3032255172729492,0.3218095875479175,0.9387120502189142,0.1102352142333984,0.1069487053746241,0.9701863974989349,0.4269976615905761,0.3047414637354751,0.7136841513377524,0.2045131921768188,0.2162863336823327,0.9424333394819097,0.1127947171529134,0.0926511021957356,0.8214134893403781
1,0.3239572048187256,0.3238907969322199,0.9997950103114921,0.1040414969126383,0.1072093922568798,0.9695516170158381,0.4289968013763428,0.299091794715064,0.6971888689041343,0.2049782276153564,0.2179940547894142,0.93650141614805,0.1138772169748942,0.1060158704378483,0.9309664676931906
2,0.3472445011138916,0.3182253003572007,0.9164300639359211,0.1134235858917236,0.1036170405071739,0.913540510049548,0.4115939140319824,0.3082808178883982,0.7489926536290903,0.2116833925247192,0.2121126334298806,0.997972250444204,0.1050144036610921,0.1046634482140642,0.9966580256156049
3,0.3061022758483886,0.3019169469010558,0.9863270244047261,0.1046745777130127,0.1099672978347571,0.9494364320603661,0.4577264785766601,0.3042305335054333,0.6646557447396626,0.1857079267501831,0.2186776884211645,0.8224644351593415,0.1059602896372477,0.1025074139754532,0.967413493549184
4,0.3784511089324951,0.3126766487695183,0.8262009051882336,0.1045037905375162,0.1038119693464447,0.9933799416507946,0.4104838371276855,0.2981195489748331,0.7262637941140171,0.1862468719482422,0.2144941996641131,0.848333948267755,0.1082039674123128,0.1122799394389068,0.9623306601035945
5,0.3278331756591797,0.3108392780333473,0.9481629716343917,0.1026368141174316,0.1043499330646744,0.9833089231970632,0.447293758392334,0.3081809642567163,0.6889900841996595,0.2020514011383056,0.2115591818599707,0.9529437525891892,0.1158413887023925,0.1530330252971438,0.6789434500798317
6,0.3364956378936767,0.310912271771512,0.923971180481548,0.1036812464396158,0.1116151866252104,0.9234775771121218,0.3903601169586181,0.3103699062903761,0.79508610845938,0.2028748989105224,0.2110592836767709,0.9596579724243846,0.1063608328501383,0.1289673404296013,0.7874545829166697
7,0.3635909557342529,0.3081731822253736,0.847582090162375,0.1122121810913086,0.1000882010908013,0.8919548672648842,0.3991613388061523,0.3046798854274677,0.763300088978386,0.184850811958313,0.2201789757100626,0.808882831633346,0.1140509446461995,0.1045946942792032,0.9170874875580314
8,0.3133578300476074,0.3202326557577984,0.9780607821124288,0.1078333059946695,0.1045059879181083,0.9691438740019185,0.4572522640228271,0.3128275879470819,0.6841466135014365,0.1832000017166137,0.2178754863773875,0.8107233387780628,0.1056334177652994,0.1484241068520275,0.5949133333752186
9,0.3073818683624267,0.3024297651973984,0.9838894102914704,0.1108740170796712,0.102677644595583,0.926074902849434,0.4816560745239258,0.3051714406447492,0.6335878581960874,0.1845970153808593,0.2164189683360063,0.8276139357427195,0.1062879562377929,0.1311240782819797,0.766331737637121
10,0.3117671012878418,0.3221795596897365,0.9666018051331167,0.1070629755655924,0.1057729201609531,0.9879504992475299,0.447150707244873,0.3019899989870372,0.6753651377356729,0.1940662860870361,0.2195804013218724,0.8685288632596722,0.1053719520568847,0.1125120048339799,0.9322395320792703
11,0.3071908950805664,0.3028609347605837,0.9859046593199088,0.1045478185017903,0.1066845793601008,0.9795618800188174,0.4261958599090576,0.3035104322940227,0.71213838716966,0.1848933696746826,0.2170297967859803,0.8261894022060319,0.1149717966715494,0.1190190336034879,0.9647980022135288
12,0.3401885032653808,0.3107682645832468,0.9135178337899817,0.1043732166290283,0.1008779031830682,0.9665113947921771,0.3147304058074951,0.2994328026557527,0.9513945813004823,0.1759662628173828,0.2152449563116798,0.7767828169706582,0.10452667872111,0.1405060215680227,0.6557879453635949
13,0.3043184280395508,0.3181672922377755,0.9544921933008117,0.1027340094248453,0.1082445759646919,0.9463608344432635,0.4328320026397705,0.3016368784636374,0.6968913495859922,0.1962336301803589,0.2153441993472918,0.9026131802720648,0.1053218841552734,0.0897063268336133,0.8517349224531678
14,0.3116319179534912,0.3118103568985048,0.9994274047851536,0.1086766719818115,0.1045664060776766,0.9621789494545545,0.3098609447479248,0.3068160747348881,0.9901734308093789,0.203173279762268,0.2122172425761545,0.9554864555788596,0.1060849825541178,0.113617559275291,0.9289948818407868
15,0.3260021209716797,0.3070987702713105,0.9420146389108575,0.1149211724599202,0.1053894185846276,0.9170583307560938,0.3871235847473144,0.3112804198490381,0.8040853931754608,0.1861971616744995,0.2224874706150978,0.8050974106466823,0.1028140385945638,0.1321098199754021,0.7150604938654039
16,0.3114180564880371,0.3181476953495485,0.9783903382565425,0.1043460369110107,0.105396509864,0.9899327949188413,0.4018857479095459,0.3046676866507087,0.7580952751757735,0.1860069036483764,0.2151499562011921,0.8433227370533133,0.1057353814442952,0.1185613660075935,0.8786973254543424
17,0.3117949962615967,0.2986968762625177,0.9579912437462926,0.1047595342000325,0.1034606772508233,0.9876015394767877,0.4172766208648681,0.3085797553576016,0.7395088531871832,0.2029536962509155,0.2140393514017048,0.9453784022879589,0.1061673164367675,0.0904150688729935,0.8516280895810725
18,0.3112986087799072,0.317937213163654,0.9786744810400346,0.1061552365620931,0.1023968312125612,0.9645951959484024,0.4155421257019043,0.2995492383593744,0.7208637099148422,0.2038260698318481,0.2149872085421556,0.9452418489964742,0.10612686475118,0.1259019094978499,0.8136659855821281
19,0.3141789436340332,0.3183305738200581,0.986785778391117,0.1076515515645345,0.1023526293824367,0.9507770941980225,0.308398962020874,0.3002218597373078,0.9734853119155027,0.181206464767456,0.2165594159475438,0.8049023735137895,0.1072882016499837,0.1079663798411476,0.9936789117467326
20,0.340184211730957,0.3055957612154774,0.8983243509759509,0.1121994654337565,0.1058455996222157,0.9433699101241068,0.4253268241882324,0.3019639581371867,0.7099574749688247,0.2033679485321045,0.2145839021277683,0.9448489613205042,0.1022571722666422,0.1076666516680995,0.9470992666670683
21,0.3107113838195801,0.3068600277294019,0.9876047152092292,0.1118353207906087,0.1042147213009766,0.9318587416233169,0.3846108913421631,0.3026733057080508,0.7869597885068268,0.1861393451690673,0.2134506619295922,0.8532748853515173,0.1057603359222412,0.1330733342177008,0.7417462978224549
22,0.3056974411010742,0.3065035195377213,0.9973631495450412,0.1033407847086588,0.0999987448631819,0.9676600109540597,0.3906526565551758,0.3072959247047616,0.7866218738009763,0.2006666660308838,0.2138469022421316,0.9343177595365078,0.1134548187255859,0.1218511513063565,0.9259940417244077
23,0.3108279705047607,0.3097491855957137,0.9965293184287916,0.1053626537322998,0.1067220304907257,0.9870981157908215,0.4040558338165283,0.3227269348225002,0.7987186616616021,0.203905701637268,0.2142008221489358,0.9495103843148929,0.1064161459604899,0.1327199807125212,0.7528210168239191
24,0.3289153575897217,0.3032182116845256,0.9218730736883078,0.1071657339731852,0.1091072316069458,0.9818832236594731,0.4519922733306885,0.3005077049382339,0.6648514204099574,0.2068679332733154,0.2114122992989489,0.9780325256131919,0.1043508052825927,0.1078066490311781,0.9668824429363374
25,0.3069992065429687,0.3054158641412447,0.9948425195636381,0.0944475332895914,0.1043549818214122,0.8951010345453602,0.3124501705169678,0.3027905243329868,0.9690842025530071,0.1845605373382568,0.219456643489012,0.8109232523158583,0.1137764453887939,0.0820243265582347,0.720925375001331
26,0.3050301074981689,0.3108413685495945,0.9809485657035987,0.0960919062296549,0.0999861959823454,0.9594732802637577,0.3042848110198974,0.3016079480653564,0.9912027716875885,0.2052837610244751,0.2116101836552428,0.9691820599973642,0.1064651012420654,0.1541465820975821,0.5521398063849556
27,0.3170514106750488,0.3022451495959432,0.95330012552986,0.096096118291219,0.1013135560845253,0.9457060505035711,0.3044421672821045,0.3136058562864429,0.9699000664522038,0.1824960708618164,0.2146764617542558,0.8236652945980083,0.1197885672251383,0.1073648976615094,0.8962866836842697
28,0.3065900802612304,0.3195919180490494,0.9575921119928579,0.0983104705810546,0.1032898612827526,0.9493503522842707,0.3032233715057373,0.306313009440147,0.9898106866925618,0.1888080835342407,0.2186644198105913,0.8418693960688601,0.1075344880421956,0.1129488567178949,0.9496499330189331
29,0.3638219833374023,0.3188237043123206,0.8763178667426728,0.0950663089752197,0.1048139234478887,0.8974651001206974,0.3047647476196289,0.3108134797796346,0.9801527827373427,0.184964895248413,0.2147176671349375,0.839143682661698,0.1090216636657714,0.09703104937852,0.8900162235277281
30,0.3356122970581054,0.3132235197925495,0.9332897588622037,0.0965073903401692,0.1047738371394507,0.9143438987403563,0.333850622177124,0.3129287621583554,0.9373316728232168,0.2013100385665893,0.2213782426903918,0.900311955296932,0.1062839031219482,0.1134389858986579,0.9326795256239311
31,0.3407692909240722,0.313060647760467,0.9186879689526394,0.0960116386413574,0.1075416592012072,0.8799101783595307,0.3457374572753906,0.3089129652753351,0.8934900132306935,0.2061676979064941,0.2141641634657913,0.9612137806237525,0.1047585805257161,0.1356770063228907,0.7048602067533288
32,0.3128135204315185,0.3128134373321987,0.9999997343486954,0.1079004605611165,0.1057388074392626,0.9799662289612795,0.3035244941711426,0.3017228749345423,0.994064336581731,0.1880010366439819,0.2134644588698172,0.8645570115974657,0.1140516599019368,0.1094384550234762,0.9595516200077482
33,0.3101913928985595,0.3108610370651174,0.9978411903686286,0.0941921869913736,0.10576495031565,0.8771366957926535,0.3063805103302002,0.3041390458406073,0.9926840500161803,0.1913444995880127,0.2138186125509242,0.8825463339092532,0.1067996819814046,0.1342891203809751,0.7426074882474201
