,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [s],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [s],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [s],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [s],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [s],FSL Runtime [s],Best Architecture,Best Train Time [s]
Event 0,event_0,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,42.11936576829633,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[0, 0, 0, 3, 24, 24, 24]",147.84231195539527,1.1329150199890137,Success,processor_32,"['processor_0', 'processor_3', 'processor_24']",50.30476068090967,0.6855604648590088,Success,processor_0,"['processor_3', 'processor_24', 'processor_12']",147.72408005613082,0.05626344680786133,Success,processor_0,"['processor_3', 'processor_24', 'processor_12']",82.27955218245499,0.056000709533691406,Success,processor_5,"['processor_3', 'processor_1', 'processor_6']","['processor_0', 'processor_2', 'processor_4']",49.78896002411483,0.001344919204711914,FSL,49.78896002411483
Event 1,event_1,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,24.40668797733349,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[12, 12, 12, 21, 17, 17, 17]",164.43298550804644,1.0242187976837158,Success,processor_37,"['processor_12', 'processor_7', 'processor_8']",57.8617429318681,0.711240291595459,Success,processor_12,"['processor_7', 'processor_8', 'processor_21']",161.48063045028545,0.05673718452453613,Success,processor_12,"['processor_7', 'processor_8', 'processor_21']",87.08081350794622,0.05370378494262695,Success,processor_3,"['processor_5', 'processor_1', 'processor_6']","['processor_4', 'processor_0', 'processor_2']",73.62379479070887,0.0013043880462646484,FL,57.8617429318681
Event 2,event_2,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,25.466902883895795,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[11, 21, 21, 11, 24, 24, 24]",154.1822387656416,1.090627670288086,Success,processor_35,"['processor_21', 'processor_11', 'processor_24']",52.18251541968824,0.7051842212677002,Success,processor_21,"['processor_11', 'processor_24', 'processor_5']",153.72025454804484,0.06888818740844727,Success,processor_21,"['processor_11', 'processor_24', 'processor_5']",85.60123231309657,0.05465388298034668,Success,processor_6,"['processor_1', 'processor_4', 'processor_0']","['processor_5', 'processor_3', 'processor_2']",53.15674720044529,0.0013074874877929688,FL,52.18251541968824
Event 3,event_3,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,31.723056065345467,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[13, 19, 19, 13, 15, 15, 15]",148.79800713090623,0.8851783275604248,Success,processor_26,"['processor_19', 'processor_13', 'processor_15']",49.98719429629937,0.708214521408081,Success,processor_19,"['processor_13', 'processor_15', 'processor_20']",148.22410346967837,0.07142186164855957,Success,processor_19,"['processor_13', 'processor_15', 'processor_20']",82.53310169311058,0.06693148612976074,Success,processor_4,"['processor_0', 'processor_5', 'processor_6']","['processor_1', 'processor_2', 'processor_3']",61.74919642966938,0.0014171600341796875,FL,49.98719429629937
Event 4,event_4,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,38.895289638996886,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[0, 18, 18, 21, 0, 0, 0]",154.3875324820202,0.824556827545166,Success,processor_41,"['processor_18', 'processor_21', 'processor_0']",52.28366466035622,0.7051622867584229,Success,processor_18,"['processor_21', 'processor_0', 'processor_13']",153.36203934858926,0.06696200370788574,Success,processor_18,"['processor_21', 'processor_0', 'processor_13']",84.98176707699659,0.06291913986206055,Success,processor_3,"['processor_5', 'processor_2', 'processor_1']","['processor_0', 'processor_6', 'processor_4']",59.47304209816034,0.001399993896484375,FL,52.28366466035622
