,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [s],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [s],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [s],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [s],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [s],FSL Runtime [s],Best Architecture,Best Train Time [s]
Event 0,event_0,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,24.87789101455229,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[5, 12, 12, 5, 23, 23, 23]",30.579541479722142,1.086066722869873,Success,processor_29,"['processor_12', 'processor_5', 'processor_23']",10.322028311349026,0.6826183795928955,Success,processor_12,"['processor_5', 'processor_23', 'processor_4']",30.155594432119788,0.057946205139160156,Success,processor_12,"['processor_5', 'processor_23', 'processor_4']",21.254134970342122,0.05556488037109375,Success,processor_1,"['processor_5', 'processor_6', 'processor_2']","['processor_4', 'processor_0', 'processor_3']",13.715175148028765,0.0013518333435058594,FL,10.322028311349026
Event 1,event_1,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,27.73302015753875,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[2, 2, 2, 9, 19, 19, 19]",31.717972122204074,0.7791469097137451,Success,processor_29,"['processor_2', 'processor_9', 'processor_19']",10.989505766794727,0.6988673210144043,Success,processor_2,"['processor_9', 'processor_19', 'processor_12']",30.925622670775706,0.06797671318054199,Success,processor_2,"['processor_9', 'processor_19', 'processor_12']",21.654231686582296,0.06580901145935059,Success,processor_3,"['processor_2', 'processor_6', 'processor_5']","['processor_4', 'processor_0', 'processor_1']",9.318460114959585,0.0015308856964111328,FSL,9.318460114959585
Event 2,event_2,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,26.448250921331187,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[10, 10, 10, 21, 7, 7, 7]",30.49064845141517,0.7607769966125488,Success,processor_51,"['processor_10', 'processor_21', 'processor_7']",10.347463170449089,0.7082595825195312,Success,processor_10,"['processor_21', 'processor_7', 'processor_9']",30.15064017239538,0.0677804946899414,Success,processor_10,"['processor_21', 'processor_7', 'processor_9']",21.254802992939677,0.06494450569152832,Success,processor_1,"['processor_6', 'processor_2', 'processor_0']","['processor_3', 'processor_4', 'processor_5']",10.274666027635087,0.0020589828491210938,FSL,10.274666027635087
Event 3,event_3,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,22.08763267778518,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[17, 21, 21, 17, 3, 3, 3]",30.262469622821868,0.7230546474456787,Success,processor_46,"['processor_21', 'processor_17', 'processor_3']",10.163523563507804,0.6961939334869385,Success,processor_21,"['processor_17', 'processor_3', 'processor_25']",29.977968543239726,0.06933474540710449,Success,processor_21,"['processor_17', 'processor_3', 'processor_25']",21.1672395056124,0.06612610816955566,Success,processor_5,"['processor_3', 'processor_2', 'processor_0']","['processor_6', 'processor_4', 'processor_1']",12.01100714113189,0.0014243125915527344,FL,10.163523563507804
Event 4,event_4,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,26.5353590804824,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[17, 17, 17, 23, 1, 1, 1]",32.32316896838449,0.7835488319396973,Success,processor_46,"['processor_17', 'processor_23', 'processor_1']",11.15489621836362,0.6434342861175537,Success,processor_17,"['processor_23', 'processor_1', 'processor_4']",31.658807510467362,0.06844973564147949,Success,processor_17,"['processor_23', 'processor_1', 'processor_4']",22.228716355817845,0.06706809997558594,Success,processor_2,"['processor_1', 'processor_5', 'processor_0']","['processor_4', 'processor_6', 'processor_3']",9.46649606415565,0.0017066001892089844,FSL,9.46649606415565
